Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Advanced 4.0,Group B,4,Single game,Double Faults V2,Woof Bark Dog,Double Faults V2,21,16,,,,,Jabin Jones,Aiedan Acosta,Armando Saenz,Brendan Walker
Group Stage,Advanced 4.0,Group A,5,Single game,MFFLs,fooling around,MFFLs,21,18,,,,,Jackson Oliver,Rhett Howe,Jack Granger,Cade Bissell
Group Stage,Advanced 4.0,Group A,5,Single game,Flummoxed,Team Jesus,Flummoxed,21,9,,,,,Robert Sellers,Dylan Jimenez,Barrett Maguire,Ray Saenz
Group Stage,Advanced 4.0,Group B,5,Single game,Every Day BBQ,Ambiflextrous,Every Day BBQ,21,11,,,,,Kyle Daily,Cooper Diaz,Jackson Davidson,John David Allison
Group Stage,Advanced 4.0,Group B,5,Single game,New Cut,Double Faults V2,New Cut,21,13,,,,,Hayden Woolard,David Z,Jabin Jones,Aiedan Acosta
Bracket Stage,Advanced 4.0,Bracket A,Round of 16,Best of 3,Ambiflextrous,BenSquared,BenSquared,15,21,21,15,17,21,Jackson Davidson,John David Allison,Benjamin Shakespeare,Benjamin Lichnovsky
Bracket Stage,Advanced 4.0,Bracket A,Round of 16,Best of 3,Team Jesus,Woof Bark Dog,Woof Bark Dog,19,21,21,23,,,Barrett Maguire,Ray Saenz,Armando Saenz,Brendan Walker
Bracket Stage,Advanced 4.0,Bracket A,Quarter-final,Best of 3,Every Day BBQ,Woof Bark Dog,Every Day BBQ,1,0,1,0,,,Kyle Daily,Cooper Diaz,Armando Saenz,Brendan Walker
Bracket Stage,Advanced 4.0,Bracket A,Quarter-final,Best of 3,MFFLs,BenSquared,MFFLs,21,12,21,9,,,Jackson Oliver,Rhett Howe,Benjamin Shakespeare,Benjamin Lichnovsky
Bracket Stage,Advanced 4.0,Bracket A,Quarter-final,Best of 3,Flummoxed,Double Faults V2,Flummoxed,21,14,21,15,,,Robert Sellers,Dylan Jimenez,Jabin Jones,Aiedan Acosta
Bracket Stage,Advanced 4.0,Bracket A,Quarter-final,Best of 3,New Cut,fooling around,New Cut,0,1,1,0,1,0,Hayden Woolard,David Z,Jack Granger,Cade Bissell
Bracket Stage,Advanced 4.0,Bracket A,Semi-final,Best of 3,Every Day BBQ,New Cut,New Cut,0,1,1,0,0,1,Kyle Daily,Cooper Diaz,Hayden Woolard,David Z
Bracket Stage,Advanced 4.0,Bracket A,Semi-final,Best of 3,MFFLs,Flummoxed,MFFLs,21,9,21,16,,,Jackson Oliver,Rhett Howe,Robert Sellers,Dylan Jimenez
Bracket Stage,Advanced 4.0,Bracket A,P5: Semi-final,Best of 3,fooling around,Woof Bark Dog,fooling around,21,17,21,6,,,Jack Granger,Cade Bissell,Armando Saenz,Brendan Walker
Bracket Stage,Advanced 4.0,Bracket A,P5: Semi-final,Best of 3,Double Faults V2,BenSquared,Double Faults V2,21,15,21,15,,,Jabin Jones,Aiedan Acosta,Benjamin Shakespeare,Benjamin Lichnovsky
Bracket Stage,Advanced 4.0,Bracket A,Final,Best of 3,New Cut,MFFLs,MFFLs,16,21,12,21,,,Hayden Woolard,David Z,Jackson Oliver,Rhett Howe
Bracket Stage,Advanced 4.0,Bracket A,P3: Final,Best of 3,Flummoxed,Every Day BBQ,Flummoxed,0,1,1,0,1,0,Robert Sellers,Dylan Jimenez,Kyle Daily,Cooper Diaz
Bracket Stage,Advanced 4.0,Bracket A,P5: Final,Best of 3,fooling around,Double Faults V2,fooling around,1,0,1,0,,,Jack Granger,Cade Bissell,Jabin Jones,Aiedan Acosta
Bracket Stage,Advanced 4.0,Bracket A,P7: Final,Best of 3,BenSquared,Woof Bark Dog,BenSquared,21,9,21,15,,,Benjamin Shakespeare,Benjamin Lichnovsky,Armando Saenz,Brendan Walker
Bracket Stage,Advanced 4.0,Bracket A,P9: Final,Best of 3,Team Jesus,Ambiflextrous,Ambiflextrous,13,21,19,21,,,Barrett Maguire,Ray Saenz,Jackson Davidson,John David Allison
