Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,4.0+ Mixed Pro,Bracket A,Quarter-final,Best of 3,Chapped Lips,Literit,Chapped Lips,21,14,21,12,,,Kalin Morgan,Dawson Morgan,Sarah Allen,Ethan McWhirter
Bracket Stage,4.0+ Mixed Pro,Bracket A,Quarter-final,Best of 3,"End Route ",Coup de Tête,"End Route ",21,17,21,14,,,Camille Anderson,Paq Clifford,Emma Angeletti,Ben Savage
Bracket Stage,4.0+ Mixed Pro,Bracket A,Quarter-final,Best of 3,IDK,Try Hards TVR,IDK,21,14,21,17,,,Josh Fragiacomo,Lou Washburn,Kaleb Wagner,Nicol Gahley
Bracket Stage,4.0+ Mixed Pro,Bracket A,Quarter-final,Best of 3,Kierstie,Pesto,Pesto,22,20,16,21,15,21,Kieran Rose,Kirstie Savage,Shachi Patel,Ryan Gross
Bracket Stage,4.0+ Mixed Pro,Bracket A,P9: Quarter-final,Single game,Side Hoes,,Side Hoes,,,,,,,Sarah Vilardo,Ethan Westfall,,
Bracket Stage,4.0+ Mixed Pro,Bracket A,P9: Quarter-final,Single game,Simmons students,,Simmons students,,,,,,,Davis Kennedy,Tate Keber,,
Bracket Stage,4.0+ Mixed Pro,Bracket A,P9: Quarter-final,Single game,In the Loop,,In the Loop,,,,,,,Jon LeFrois,McKenzie Faherty,,
Bracket Stage,4.0+ Mixed Pro,Bracket A,Semi-final,Best of 3,Chapped Lips,Pesto,Pesto,16,21,19,21,,,Kalin Morgan,Dawson Morgan,Shachi Patel,Ryan Gross
Bracket Stage,4.0+ Mixed Pro,Bracket A,Semi-final,Best of 3,"End Route ",IDK,"End Route ",21,17,19,-20,,,Camille Anderson,Paq Clifford,Josh Fragiacomo,Lou Washburn
Bracket Stage,4.0+ Mixed Pro,Bracket A,P5: Semi-final,Single game,Kierstie,Literit,,,,,,,,Kieran Rose,Kirstie Savage,Sarah Allen,Ethan McWhirter
Bracket Stage,4.0+ Mixed Pro,Bracket A,P5: Semi-final,Single game,Try Hards TVR,Coup de Tête,Coup de Tête,-1,0,,,,,Kaleb Wagner,Nicol Gahley,Emma Angeletti,Ben Savage
Bracket Stage,4.0+ Mixed Pro,Bracket A,P9: Semi-final,Single game,Side Hoes,,Side Hoes,,,,,,,Sarah Vilardo,Ethan Westfall,,
Bracket Stage,4.0+ Mixed Pro,Bracket A,P9: Semi-final,Single game,Simmons students,In the Loop,In the Loop,0,1,,,,,Davis Kennedy,Tate Keber,Jon LeFrois,McKenzie Faherty
Bracket Stage,4.0+ Mixed Pro,Bracket A,Final,Best of 3,Pesto,"End Route ",Pesto,21,10,21,17,,,Shachi Patel,Ryan Gross,Camille Anderson,Paq Clifford
Bracket Stage,4.0+ Mixed Pro,Bracket A,P3: Final,Best of 3,IDK,Chapped Lips,Chapped Lips,-1,0,-1,0,,,Josh Fragiacomo,Lou Washburn,Kalin Morgan,Dawson Morgan
Bracket Stage,4.0+ Mixed Pro,Bracket A,P5: Final,Single game,,Coup de Tête,,,,,,,,,,Emma Angeletti,Ben Savage
Bracket Stage,4.0+ Mixed Pro,Bracket A,P7: Final,Single game,Try Hards TVR,,,,,,,,,Kaleb Wagner,Nicol Gahley,,
Bracket Stage,4.0+ Mixed Pro,Bracket A,P9: Final,Single game,Side Hoes,In the Loop,Side Hoes,1,0,,,,,Sarah Vilardo,Ethan Westfall,Jon LeFrois,McKenzie Faherty
