Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Expert 5.0+,Group E,3,Single game,Chupacabra,Don’t Care,Chupacabra,21,16,,,,,Kieran Rose,Tyler Fernandez,James Lamkin,Jake Woolley
Group Stage,Expert 5.0+,Group E,3,Single game,Fractal Spikes,Beach Bums,Fractal Spikes,21,17,,,,,Michael Du,Connor Nelson,Sasha Mariniuk,Ryan Leong
Group Stage,Expert 5.0+,Group A,4,Single game,Rowdy,Ask Nick to do the WAP,Rowdy,23,21,,,,,Ryan Oswalt,Trevor Barbosa,Nick Wideman,Grayson M  Wills
Group Stage,Expert 5.0+,Group A,4,Single game,Arrow’s Assless Chaps,AZR Spinrates,AZR Spinrates,19,21,,,,,Schon Siguenza,Garrett Meredith,David Mitchell,Jackson Blackburn
Group Stage,Expert 5.0+,Group B,4,Single game,Bad Combo,TRP Fleet Footwork,Bad Combo,21,11,,,,,Will Picone,Rahul Murthy,Ethan McWhirter,Matthew Burrows
Group Stage,Expert 5.0+,Group B,4,Single game,The Rule of two,Top of the Hill,The Rule of two,21,12,,,,,Malachi Espinola,Zack Duffy,Benjamin Bunze,Jake Oxendine
Group Stage,Expert 5.0+,Group B,4,Single game,Misclick,Dive Hard,Misclick,21,19,,,,,Tim Gaskin,Charlie Camarena,Cole Sanchez,Nolan Wynkoop
Group Stage,Expert 5.0+,Group C,4,Single game,Nutted on 875,Dialed,Nutted on 875,21,19,,,,,Brandon Brown,fredric hinkle,Luke Pennington,Josh Cain
Group Stage,Expert 5.0+,Group C,4,Single game,BorderLine,Arch Enemies,BorderLine,21,13,,,,,Kaleb Wagner,Trey Thompson,Franz Castillo,Ryan McCargar
Group Stage,Expert 5.0+,Group C,4,Single game,no idea,come to brazil,no idea,21,14,,,,,Quinn Hufler,tucker judkins,Max Huang,Alec Galbo
Group Stage,Expert 5.0+,Group D,4,Single game,Musty,Screenagers,Screenagers,23,25,,,,,Jacob Payer,Samuel Buckman,Lucas Pruett,Warner Curtis
Group Stage,Expert 5.0+,Group D,4,Single game,Laziest,SIUUUUUUUUUUUUUUUUU,SIUUUUUUUUUUUUUUUUU,19,21,,,,,Cade Larson,kevin um,Cory Chilton,Kyan Kornfeld
Group Stage,Expert 5.0+,Group D,4,Single game,Quinn's Exes,Blanco Fuego,Blanco Fuego,12,21,,,,,Dylan Medveal,Jack Stinson,Joseph Kaylor,Jake Babbitt
Group Stage,Expert 5.0+,Group E,4,Single game,Paq’s delinquent children,Fractal Spikes,Paq’s delinquent children,21,14,,,,,Xande Plaisted,Garrett Carver,Michael Du,Connor Nelson
Group Stage,Expert 5.0+,Group E,4,Single game,Chupacabra,Built Different,Chupacabra,21,7,,,,,Kieran Rose,Tyler Fernandez,Arrow Griner,David Gonzales
Group Stage,Expert 5.0+,Group E,4,Single game,Beach Bums,Don’t Care,Beach Bums,25,24,,,,,Sasha Mariniuk,Ryan Leong,James Lamkin,Jake Woolley
Group Stage,Expert 5.0+,Group A,5,Single game,Insystem,Rowdy,Insystem,21,14,,,,,Blake Bosak,Etienne Cote,Ryan Oswalt,Trevor Barbosa
Group Stage,Expert 5.0+,Group A,5,Single game,Ask Nick to do the WAP,Arrow’s Assless Chaps,Ask Nick to do the WAP,21,13,,,,,Nick Wideman,Grayson M  Wills,Schon Siguenza,Garrett Meredith
Group Stage,Expert 5.0+,Group B,5,Single game,Bad Combo,The Rule of two,Bad Combo,21,14,,,,,Will Picone,Rahul Murthy,Malachi Espinola,Zack Duffy
Group Stage,Expert 5.0+,Group B,5,Single game,TRP Fleet Footwork,Dive Hard,Dive Hard,24,25,,,,,Ethan McWhirter,Matthew Burrows,Cole Sanchez,Nolan Wynkoop
Group Stage,Expert 5.0+,Group B,5,Single game,Top of the Hill,Misclick,Misclick,17,21,,,,,Benjamin Bunze,Jake Oxendine,Tim Gaskin,Charlie Camarena
Group Stage,Expert 5.0+,Group C,5,Single game,Nutted on 875,BorderLine,Nutted on 875,21,13,,,,,Brandon Brown,fredric hinkle,Kaleb Wagner,Trey Thompson
Group Stage,Expert 5.0+,Group C,5,Single game,Dialed,come to brazil,Dialed,21,17,,,,,Luke Pennington,Josh Cain,Max Huang,Alec Galbo
Group Stage,Expert 5.0+,Group C,5,Single game,Arch Enemies,no idea,no idea,16,21,,,,,Franz Castillo,Ryan McCargar,Quinn Hufler,tucker judkins
Group Stage,Expert 5.0+,Group D,5,Single game,Musty,Laziest,Musty,21,19,,,,,Jacob Payer,Samuel Buckman,Cade Larson,kevin um
Group Stage,Expert 5.0+,Group D,5,Single game,Screenagers,Blanco Fuego,Screenagers,21,17,,,,,Lucas Pruett,Warner Curtis,Joseph Kaylor,Jake Babbitt
Group Stage,Expert 5.0+,Group D,5,Single game,SIUUUUUUUUUUUUUUUUU,Quinn's Exes,SIUUUUUUUUUUUUUUUUU,21,17,,,,,Cory Chilton,Kyan Kornfeld,Dylan Medveal,Jack Stinson
Group Stage,Expert 5.0+,Group E,5,Single game,Paq’s delinquent children,Chupacabra,Paq’s delinquent children,21,16,,,,,Xande Plaisted,Garrett Carver,Kieran Rose,Tyler Fernandez
Group Stage,Expert 5.0+,Group E,5,Single game,Fractal Spikes,Don’t Care,Fractal Spikes,21,14,,,,,Michael Du,Connor Nelson,James Lamkin,Jake Woolley
