Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,Open 5.0 (Expert),Group A,4,Single game,Dani boy and Chilly boy,Nursing Home,Dani boy and Chilly boy,15,11,,,,,Daniel Sánchez,Christian Hill,Emma Angeletti,Larkin Sharpe
Pool Play,Open 5.0 (Expert),Group A,4,Single game,Kingdom Came,Last Minute Men,Kingdom Came,15,13,,,,,Dom Orlando,Ethan Groover,Andrew Murray,Kyle Samrajit
Pool Play,Open 5.0 (Expert),Group B,4,Single game,MC-Savage,god and peasant,MC-Savage,21,16,,,,,Ben Savage,Derek McRea,Todd McMillan,"Ben  Goldfarb "
Pool Play,Open 5.0 (Expert),Group B,4,Single game,Peak Physique,Short Schnitz,Peak Physique,21,15,,,,,Chase Meyer,Adam Porter,Joshua Mollineda,
Pool Play,Open 5.0 (Expert),Group B,4,Single game,Im Netting,Net Finders,Net Finders,17,21,,,,,Alejandro Sosa,Liam Werner,Jaden DeJesus,Jon maano
Pool Play,Open 5.0 (Expert),Group A,5,Single game,Dani boy and Chilly boy,Tsunami Ali,Dani boy and Chilly boy,15,13,,,,,Daniel Sánchez,Christian Hill,Hudson Sullivan,Gavin Sullivan
Pool Play,Open 5.0 (Expert),Group A,5,Single game,Kingdom Came,Dethrone,Dethrone,10,15,,,,,Dom Orlando,Ethan Groover,Ryan Fernandez,Patricio Duran
Pool Play,Open 5.0 (Expert),Group A,5,Single game,Last Minute Men,Nursing Home,Nursing Home,12,15,,,,,Andrew Murray,Kyle Samrajit,Emma Angeletti,Larkin Sharpe
Pool Play,Open 5.0 (Expert),Group B,5,Single game,MC-Savage,Peak Physique,Peak Physique,18,21,,,,,Ben Savage,Derek McRea,Chase Meyer,Adam Porter
Pool Play,Open 5.0 (Expert),Group B,5,Single game,god and peasant,Net Finders,god and peasant,21,11,,,,,Todd McMillan,"Ben  Goldfarb ",Jaden DeJesus,Jon maano
Pool Play,Open 5.0 (Expert),Group B,5,Single game,Short Schnitz,Im Netting,Im Netting,19,21,,,,,Joshua Mollineda,,Alejandro Sosa,Liam Werner
Pool Play,Open 5.0 (Expert),Group A,6,Single game,Quality Control,Kingdom Came,Quality Control,15,11,,,,,Jack coolbaugh,Jared Beaufait,Dom Orlando,Ethan Groover
Pool Play,Open 5.0 (Expert),Group A,6,Single game,Dethrone,Nursing Home,Dethrone,15,4,,,,,Ryan Fernandez,Patricio Duran,Emma Angeletti,Larkin Sharpe
Pool Play,Open 5.0 (Expert),Group A,6,Single game,Tsunami Ali,Last Minute Men,Tsunami Ali,15,12,,,,,Hudson Sullivan,Gavin Sullivan,Andrew Murray,Kyle Samrajit
Pool Play,Open 5.0 (Expert),Group A,7,Single game,Quality Control,Dani boy and Chilly boy,Quality Control,15,9,,,,,Jack coolbaugh,Jared Beaufait,Daniel Sánchez,Christian Hill
Pool Play,Open 5.0 (Expert),Group A,7,Single game,Kingdom Came,Nursing Home,Kingdom Came,15,12,,,,,Dom Orlando,Ethan Groover,Emma Angeletti,Larkin Sharpe
Pool Play,Open 5.0 (Expert),Group A,7,Single game,Dethrone,Tsunami Ali,Dethrone,15,5,,,,,Ryan Fernandez,Patricio Duran,Hudson Sullivan,Gavin Sullivan
