Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Expert 5.0,Group C,4,Single game,Overnight Ortlip,Drew me like one of your French girls,Overnight Ortlip,21,16,,,,,Matt Ortlip,Brandon Brown,Karah Hui,Drew Cummins
Group Stage,Expert 5.0,Group C,4,Single game,Whenimechainthesuma,Arrow Down,Whenimechainthesuma,21,14,,,,,James Lamkin,Jake Woolley,Noah Johnson,Alec Galbo
Group Stage,Expert 5.0,Group A,5,Single game,1 1/2 Sport athletes,Upstairs,1 1/2 Sport athletes,22,20,,,,,Connor Nelson,Josh Fragiacomo,Josh Cain,Kyan Kornfeld
Group Stage,Expert 5.0,Group A,5,Single game,EZ John,SR Quick Trigger,EZ John,21,16,,,,,Ethan Zehr,John Choi,Nate Gauthier,Nicolas Yabar
Group Stage,Expert 5.0,Group A,5,Single game,In Due Time,cinquante dix coque,In Due Time,22,20,,,,,Michael Du,Tim Gaskin,Max Huang,Paul Halphen
Group Stage,Expert 5.0,Group B,5,Single game,JP^2,Agatha Tamers,Agatha Tamers,21,23,,,,,Jacob Payer,Luke Pennington,Trevor Barbosa,Schon Siguenza
Group Stage,Expert 5.0,Group B,5,Single game,Handsome Parabatai,NovaWurked,Handsome Parabatai,21,14,,,,,Kayla Wu,Buddy Hammon,Marc Baldwin,Isaiah Sanborn
Group Stage,Expert 5.0,Group B,5,Single game,Land cucumbers,Contender Players,Land cucumbers,21,16,,,,,Clifton Miller,Marlon Fleming,Rafi Moldovsky,Arrow Griner
Group Stage,Expert 5.0,Group C,5,Single game,JP^3,Overnight Ortlip,Overnight Ortlip,18,21,,,,,Andrew Kosche,Joseph Kaylor,Matt Ortlip,Brandon Brown
Group Stage,Expert 5.0,Group C,5,Single game,chicken wing,Arrow Down,chicken wing,23,21,,,,,David Gonzales,tucker judkins,Noah Johnson,Alec Galbo
Group Stage,Expert 5.0,Group C,5,Single game,Drew me like one of your French girls,Whenimechainthesuma,Whenimechainthesuma,19,21,,,,,Karah Hui,Drew Cummins,James Lamkin,Jake Woolley
Bracket Stage,Expert 5.0,Bracket A,Round of 32,Best of 3,chicken wing,cinquante dix coque,chicken wing,13,15,15,13,15,13,David Gonzales,tucker judkins,Max Huang,Paul Halphen
Bracket Stage,Expert 5.0,Bracket A,Round of 32,Best of 3,SR Quick Trigger,Contender Players,SR Quick Trigger,15,12,20,18,,,Nate Gauthier,Nicolas Yabar,Rafi Moldovsky,Arrow Griner
Bracket Stage,Expert 5.0,Bracket A,Round of 16,Best of 3,1 1/2 Sport athletes,SR Quick Trigger,1 1/2 Sport athletes,21,5,21,17,,,Connor Nelson,Josh Fragiacomo,Nate Gauthier,Nicolas Yabar
Bracket Stage,Expert 5.0,Bracket A,Round of 16,Best of 3,JP^2,chicken wing,JP^2,21,14,23,21,,,Jacob Payer,Luke Pennington,David Gonzales,tucker judkins
Bracket Stage,Expert 5.0,Bracket A,Round of 16,Best of 3,Agatha Tamers,NovaWurked,Agatha Tamers,21,18,21,18,,,Trevor Barbosa,Schon Siguenza,Marc Baldwin,Isaiah Sanborn
Bracket Stage,Expert 5.0,Bracket A,Round of 16,Best of 3,JP^3,Arrow Down,JP^3,21,13,21,15,,,Andrew Kosche,Joseph Kaylor,Noah Johnson,Alec Galbo
Bracket Stage,Expert 5.0,Bracket A,Round of 16,Best of 3,In Due Time,Drew me like one of your French girls,Drew me like one of your French girls,13,21,17,21,,,Michael Du,Tim Gaskin,Karah Hui,Drew Cummins
Bracket Stage,Expert 5.0,Bracket A,Round of 16,Best of 3,Overnight Ortlip,Land cucumbers,Overnight Ortlip,21,19,23,21,,,Matt Ortlip,Brandon Brown,Clifton Miller,Marlon Fleming
Bracket Stage,Expert 5.0,Bracket A,Round of 16,Best of 3,Whenimechainthesuma,EZ John,Whenimechainthesuma,19,21,21,16,21,14,James Lamkin,Jake Woolley,Ethan Zehr,John Choi
Bracket Stage,Expert 5.0,Bracket A,Round of 16,Best of 3,Handsome Parabatai,Upstairs,Handsome Parabatai,1,0,0,1,1,0,Kayla Wu,Buddy Hammon,Josh Cain,Kyan Kornfeld
Bracket Stage,Expert 5.0,Bracket A,Quarter-final,Best of 3,1 1/2 Sport athletes,Handsome Parabatai,1 1/2 Sport athletes,21,9,21,15,,,Connor Nelson,Josh Fragiacomo,Kayla Wu,Buddy Hammon
Bracket Stage,Expert 5.0,Bracket A,Quarter-final,Best of 3,JP^2,Whenimechainthesuma,Whenimechainthesuma,19,21,17,21,,,Jacob Payer,Luke Pennington,James Lamkin,Jake Woolley
Bracket Stage,Expert 5.0,Bracket A,Quarter-final,Best of 3,Agatha Tamers,Overnight Ortlip,Agatha Tamers,25,23,19,21,37,35,Trevor Barbosa,Schon Siguenza,Matt Ortlip,Brandon Brown
Bracket Stage,Expert 5.0,Bracket A,Quarter-final,Best of 3,JP^3,Drew me like one of your French girls,Drew me like one of your French girls,21,15,19,21,16,21,Andrew Kosche,Joseph Kaylor,Karah Hui,Drew Cummins
Bracket Stage,Expert 5.0,Bracket A,P9: Quarter-final,Single game,Upstairs,SR Quick Trigger,SR Quick Trigger,-1,0,,,,,Josh Cain,Kyan Kornfeld,Nate Gauthier,Nicolas Yabar
Bracket Stage,Expert 5.0,Bracket A,P9: Quarter-final,Single game,Land cucumbers,NovaWurked,NovaWurked,0,1,,,,,Clifton Miller,Marlon Fleming,Marc Baldwin,Isaiah Sanborn
Bracket Stage,Expert 5.0,Bracket A,P9: Quarter-final,Single game,In Due Time,Arrow Down,In Due Time,1,0,,,,,Michael Du,Tim Gaskin,Noah Johnson,Alec Galbo
Bracket Stage,Expert 5.0,Bracket A,Semi-final,Best of 3,1 1/2 Sport athletes,Drew me like one of your French girls,1 1/2 Sport athletes,21,16,21,17,,,Connor Nelson,Josh Fragiacomo,Karah Hui,Drew Cummins
Bracket Stage,Expert 5.0,Bracket A,Semi-final,Best of 3,Whenimechainthesuma,Agatha Tamers,Agatha Tamers,0,1,1,0,0,1,James Lamkin,Jake Woolley,Trevor Barbosa,Schon Siguenza
Bracket Stage,Expert 5.0,Bracket A,P9: Semi-final,Single game,SR Quick Trigger,In Due Time,In Due Time,0,1,,,,,Nate Gauthier,Nicolas Yabar,Michael Du,Tim Gaskin
Bracket Stage,Expert 5.0,Bracket A,Final,Single game,1 1/2 Sport athletes,Agatha Tamers,1 1/2 Sport athletes,2,0,,,,,Connor Nelson,Josh Fragiacomo,Trevor Barbosa,Schon Siguenza
