Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,Contender 4.5,Group E,5,Single game,Egg,Ugly Finders,Ugly Finders,11,21,,,,,Camille Anderson,Jaren Haggard,Aidan Van Eck,Thomas Pence
Pool Play,Contender 4.5,Group F,5,Single game,Irritable Ball Shmackers,Z-Bros,Z-Bros,22,24,,,,,William Foote,Rafi Moldovsky,Cade Zorio,Andrew Zorio
Pool Play,Contender 4.5,Group F,5,Single game,non responsive,Dizzy,non responsive,21,12,,,,,Kannon Forbush,Andrew Greer,Jack Hart,Garrett Walter
Pool Play,Contender 4.5,Group F,5,Single game,FDU Basketball Commits,Ball Busters,FDU Basketball Commits,21,16,,,,,Jason Inumerable,Trevor Sargent,Billy Durrill,Thompson Yang
Pool Play,Contender 4.5,Group A,6,Single game,Strangely embracing a man from Chico,Rough Sets,Strangely embracing a man from Chico,21,16,,,,,Jarratt Rouse,Skyler Boles,Nico Chico,Austin Gauerke
Pool Play,Contender 4.5,Group A,6,Single game,average ball,Blue lightning stingray manatee anglers$,Blue lightning stingray manatee anglers$,17,21,,,,,Darius Faizani,Andrew Kaufmann,Michael Dobbs,Tanner Tripp
Pool Play,Contender 4.5,Group A,6,Single game,Panthers University,Doble P,Panthers University,24,22,,,,,Seth Holbrook,Isaac Holbrook,Julian Palombo,Gabriel Malat del Valle
Pool Play,Contender 4.5,Group B,6,Single game,Average Joes,Skyscanners,Average Joes,21,17,,,,,Joseph Kaylor,Joey Carmichael,Jared Dean Katz,Alec Galbo
Pool Play,Contender 4.5,Group B,6,Single game,TheGOATGene,kevin huerter,TheGOATGene,21,12,,,,,David Yingling,Wesley Tunelius,Austin Wilson,Francis Filipovich
Pool Play,Contender 4.5,Group B,6,Single game,It’s the jonker baby,HDMG,It’s the jonker baby,21,17,,,,,Jake Martha,Dylan Cloninger,Jordan Guevara,Evan Bock
Pool Play,Contender 4.5,Group C,6,Single game,Moist,livvy dunneeee pleaseeeeee,Moist,21,18,,,,,David Gonzales,Andrew Gasaway,Douglas Page,Aidan Nesbitt
Pool Play,Contender 4.5,Group C,6,Single game,Spike Tyson,Team1,Spike Tyson,21,13,,,,,luca filiz,Jai Parera,Sean Hurley,Holden Frey
Pool Play,Contender 4.5,Group C,6,Single game,MCT,The American Spikers,MCT,21,18,,,,,Marcus Landon,connor barton,Alex Hart (ASL),Konnor Cordingley
Pool Play,Contender 4.5,Group A,7,Single game,Strangely embracing a man from Chico,Jersey Mike’s,Strangely embracing a man from Chico,21,17,,,,,Jarratt Rouse,Skyler Boles,Michael Soliz,Angel Hernandez
Pool Play,Contender 4.5,Group A,7,Single game,Rough Sets,Blue lightning stingray manatee anglers$,Rough Sets,21,8,,,,,Nico Chico,Austin Gauerke,Michael Dobbs,Tanner Tripp
Pool Play,Contender 4.5,Group A,7,Single game,average ball,Panthers University,Panthers University,10,21,,,,,Darius Faizani,Andrew Kaufmann,Seth Holbrook,Isaac Holbrook
Pool Play,Contender 4.5,Group B,7,Single game,Average Joes,let that soak in,let that soak in,15,21,,,,,Joseph Kaylor,Joey Carmichael,Jake Woolley,James Lamkin
Pool Play,Contender 4.5,Group B,7,Single game,Skyscanners,kevin huerter,Skyscanners,21,4,,,,,Jared Dean Katz,Alec Galbo,Austin Wilson,Francis Filipovich
Pool Play,Contender 4.5,Group B,7,Single game,TheGOATGene,It’s the jonker baby,It’s the jonker baby,14,21,,,,,David Yingling,Wesley Tunelius,Jake Martha,Dylan Cloninger
Pool Play,Contender 4.5,Group C,7,Single game,Moist,Tex Mex,Moist,21,18,,,,,David Gonzales,Andrew Gasaway,Isaiah Sanborn,Noah Johnson
Pool Play,Contender 4.5,Group C,7,Single game,livvy dunneeee pleaseeeeee,Team1,livvy dunneeee pleaseeeeee,21,4,,,,,Douglas Page,Aidan Nesbitt,Sean Hurley,Holden Frey
Pool Play,Contender 4.5,Group C,7,Single game,Spike Tyson,MCT,Spike Tyson,25,24,,,,,luca filiz,Jai Parera,Marcus Landon,connor barton
Bracket Stage,Contender 4.5,Bracket A,Round of 64,Best of 3,FDU Basketball Commits,kevin huerter,FDU Basketball Commits,21,9,21,12,,,Jason Inumerable,Trevor Sargent,Austin Wilson,Francis Filipovich
Bracket Stage,Contender 4.5,Bracket A,Round of 64,Best of 3,Z-Bros,Team1,Z-Bros,1,0,1,0,,,Cade Zorio,Andrew Zorio,Sean Hurley,Holden Frey
Bracket Stage,Contender 4.5,Bracket A,Round of 64,Best of 3,Dizzy,average ball,Dizzy,21,13,21,9,,,Jack Hart,Garrett Walter,Darius Faizani,Andrew Kaufmann
Bracket Stage,Contender 4.5,Bracket A,Round of 64,Best of 3,it’s wide right,Blue lightning stingray manatee anglers$,it’s wide right,21,16,21,19,,,Nate Gauthier,Ethan Epp,Michael Dobbs,Tanner Tripp
Bracket Stage,Contender 4.5,Bracket A,Round of 64,Best of 3,MCT,Egg,MCT,0,1,1,0,1,0,Marcus Landon,connor barton,Camille Anderson,Jaren Haggard
Bracket Stage,Contender 4.5,Bracket A,Round of 64,Best of 3,Back2Back,Neapolitan,Back2Back,18,21,21,16,21,18,Jake Eichenseer,Reece Greer,Scott Ceklarz,Jade Hermida
Bracket Stage,Contender 4.5,Bracket A,Round of 64,Best of 3,Ball Busters,TheGOATGene,TheGOATGene,21,18,17,21,15,21,Billy Durrill,Thompson Yang,David Yingling,Wesley Tunelius
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,Strangely embracing a man from Chico,TheGOATGene,Strangely embracing a man from Chico,21,17,21,16,,,Jarratt Rouse,Skyler Boles,David Yingling,Wesley Tunelius
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,non responsive,Back2Back,non responsive,21,11,21,16,,,Kannon Forbush,Andrew Greer,Jake Eichenseer,Reece Greer
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,Gatekeeping Rafi,MCT,Gatekeeping Rafi,21,14,21,13,,,Arrow Griner,Zach Bergevin,Marcus Landon,connor barton
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,Dive Hard,it’s wide right,Dive Hard,21,18,21,17,,,Nolan Wynkoop,Cole Sanchez,Nate Gauthier,Ethan Epp
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,let that soak in,Dizzy,let that soak in,1,0,1,0,,,Jake Woolley,James Lamkin,Jack Hart,Garrett Walter
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,Moist,Z-Bros,Moist,21,12,21,12,,,David Gonzales,Andrew Gasaway,Cade Zorio,Andrew Zorio
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,5 star spikeball team,FDU Basketball Commits,5 star spikeball team,21,17,12,21,21,19,Andrew Stevens,Caleb Wong,Jason Inumerable,Trevor Sargent
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,Average Joes,"bean,",Average Joes,21,11,21,11,,,Joseph Kaylor,Joey Carmichael,Tiff Ding,Max Huang
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,The American Spikers,Spike Tyson,The American Spikers,21,12,21,14,,,Alex Hart (ASL),Konnor Cordingley,luca filiz,Jai Parera
