Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Gold 5.0,Group A,5,Single game,Martinez/Arledge,ClearBlade,Martinez/Arledge,21,20,,,,,Brandon Arledge,Felipe Martinez,Ethan McWhirter,Brian Jennerich
Group Stage,Gold 5.0,Group B,5,Single game,Cheeky Boys,WySpike Synergy,Cheeky Boys,15,11,,,,,Tyler Fernandez,Cade Larson,Matthew Burrows,Nick Noguez
Group Stage,Gold 5.0,Group B,5,Single game,Fool's Gold,Low Blows,Fool's Gold,15,9,,,,,Jerm Porter,Josiah Sanders,Jonathan Yuan,Kevin Chen
Group Stage,Gold 5.0,Group C,5,Single game,Luke,WySpike Butterfingers,WySpike Butterfingers,13,15,,,,,Luke Mowry,Luke Marshall,Colton Mowry,Garrett Hornok
Group Stage,Gold 5.0,Group C,5,Single game,Hash Slinging Slashers,Flummoxed,Hash Slinging Slashers,15,8,,,,,Paul Belton,Walter Siller,Dylan Jimenez,Robert Sellers
Group Stage,Gold 5.0,Group D,5,Single game,Splash,Short Kings,Splash,21,20,,,,,Brian Childs,fredric hinkle,Caleb Cummings,Myles Coleman
Group Stage,Gold 5.0,Group D,5,Single game,Walk in the Park,Lab Rats,Walk in the Park,15,8,,,,,jacob gansle,Iason Hayes,Samuel Cole,Michael Milliorn
Group Stage,Gold 5.0,Group A,6,Single game,"TRP Pain Killers ",Whatever idrc,"TRP Pain Killers ",15,12,,,,,Matthew Cole,Christian Bennett,Ian Austin,Micah Allin
Group Stage,Gold 5.0,Group A,6,Single game,Rice Cakes,ClearBlade,ClearBlade,11,15,,,,,Owen Lynch,JP Chincuanco,Ethan McWhirter,Brian Jennerich
Group Stage,Gold 5.0,Group B,6,Single game,Cheeky Boys,Breaking Point,Cheeky Boys,15,7,,,,,Tyler Fernandez,Cade Larson,James Ledbetter,Caleb Allen
Group Stage,Gold 5.0,Group B,6,Single game,WySpike Synergy,Low Blows,WySpike Synergy,15,5,,,,,Matthew Burrows,Nick Noguez,Jonathan Yuan,Kevin Chen
Group Stage,Gold 5.0,Group C,6,Single game,Luke,"Reagan/Truman 2024 ",Luke,15,10,,,,,Luke Mowry,Luke Marshall,Rhett Howe,bradley thompson
