Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,Premier 5.0+,Group C,3,Single game,F.F.,Evasive Maneuvers,F.F.,21,15,,,,,Gabe Finocchi,Brendan Ferreira,Jenson Miller,Michael Barkman
Pool Play,Premier 5.0+,Group C,3,Single game,Project Roundnet,Almost Friday,Project Roundnet,21,19,,,,,Samuel Corey,Josh Esposo,Brian Perlson,Liam Sherron
Pool Play,Premier 5.0+,Group A,4,Single game,TRP Spotless,Glitch,TRP Spotless,21,16,,,,,Joe Bondi,Ryan Gross,Luke Nickel,Cody Dryer
Pool Play,Premier 5.0+,Group A,4,Single game,Bot House,GWR Fat Free,Bot House,21,14,,,,,Owen Lippman,West Peterson,Calvin Smith,A.j. Martin
Pool Play,Premier 5.0+,Group A,4,Single game,Chilly Boost,Handy Andy’s,Handy Andy’s,19,21,,,,,Trevor Clements 704trev,Kieran Rose,Andrew Gunter,Andrew Raber
Pool Play,Premier 5.0+,Group B,4,Single game,Kingdom Come,here to slay,Kingdom Come,21,12,,,,,Grant Klapwijk,Matthew Cole,bradley thompson,Dax O'Hair
Pool Play,Premier 5.0+,Group B,4,Single game,TRP Dolphin Dive,YMCA,TRP Dolphin Dive,21,13,,,,,Christian Bennett,Coleman Epperson's,david seo,Carter Hodgson
Pool Play,Premier 5.0+,Group B,4,Single game,GFD,Eternal Atake,GFD,21,8,,,,,Justin Barr,Andrew Sullivan,Reid Lampert,Kurt Lannetti
Pool Play,Premier 5.0+,Group C,4,Single game,Creamy,Project Roundnet,Creamy,21,11,,,,,Ryan Marino,Patric Chu,Samuel Corey,Josh Esposo
Pool Play,Premier 5.0+,Group C,4,Single game,F.F.,Zebra Caked,F.F.,21,6,,,,,Gabe Finocchi,Brendan Ferreira,John Buchanan,Samuel Davis
Pool Play,Premier 5.0+,Group C,4,Single game,Evasive Maneuvers,Almost Friday,Evasive Maneuvers,21,16,,,,,Jenson Miller,Michael Barkman,Brian Perlson,Liam Sherron
Pool Play,Premier 5.0+,Group A,5,Single game,Bot House,Bev’d Up,Bot House,21,18,,,,,Owen Lippman,West Peterson,Sean Brown,Nate KT
Pool Play,Premier 5.0+,Group A,5,Single game,Chilly Boost,Glitch,Glitch,16,21,,,,,Trevor Clements 704trev,Kieran Rose,Luke Nickel,Cody Dryer
Pool Play,Premier 5.0+,Group A,5,Single game,Handy Andy’s,GWR Fat Free,GWR Fat Free,17,21,,,,,Andrew Gunter,Andrew Raber,Calvin Smith,A.j. Martin
Pool Play,Premier 5.0+,Group B,5,Single game,TRP Dolphin Dive,"Homemade Dynamite ",TRP Dolphin Dive,21,13,,,,,Christian Bennett,Coleman Epperson's,Demitri Forand,Henry Pilliod
Pool Play,Premier 5.0+,Group B,5,Single game,GFD,here to slay,GFD,21,16,,,,,Justin Barr,Andrew Sullivan,bradley thompson,Dax O'Hair
Pool Play,Premier 5.0+,Group B,5,Single game,Eternal Atake,YMCA,Eternal Atake,21,9,,,,,Reid Lampert,Kurt Lannetti,david seo,Carter Hodgson
Pool Play,Premier 5.0+,Group C,5,Single game,F.F.,Bunze/Bunze,F.F.,21,10,,,,,Gabe Finocchi,Brendan Ferreira,Sam Bunze,Benjamin Bunze
Pool Play,Premier 5.0+,Group C,5,Single game,Evasive Maneuvers,Project Roundnet,Evasive Maneuvers,21,15,,,,,Jenson Miller,Michael Barkman,Samuel Corey,Josh Esposo
Pool Play,Premier 5.0+,Group C,5,Single game,Almost Friday,Zebra Caked,Almost Friday,21,17,,,,,Brian Perlson,Liam Sherron,John Buchanan,Samuel Davis
Pool Play,Premier 5.0+,Group A,6,Single game,TRP Spotless,Chilly Boost,TRP Spotless,21,13,,,,,Joe Bondi,Ryan Gross,Trevor Clements 704trev,Kieran Rose
Pool Play,Premier 5.0+,Group A,6,Single game,Glitch,GWR Fat Free,Glitch,21,19,,,,,Luke Nickel,Cody Dryer,Calvin Smith,A.j. Martin
Pool Play,Premier 5.0+,Group A,6,Single game,Bev’d Up,Handy Andy’s,Handy Andy’s,20,22,,,,,Sean Brown,Nate KT,Andrew Gunter,Andrew Raber
Pool Play,Premier 5.0+,Group B,6,Single game,Kingdom Come,GFD,GFD,19,21,,,,,Grant Klapwijk,Matthew Cole,Justin Barr,Andrew Sullivan
Pool Play,Premier 5.0+,Group B,6,Single game,here to slay,YMCA,here to slay,21,16,,,,,bradley thompson,Dax O'Hair,david seo,Carter Hodgson
Pool Play,Premier 5.0+,Group B,6,Single game,"Homemade Dynamite ",Eternal Atake,Eternal Atake,18,21,,,,,Demitri Forand,Henry Pilliod,Reid Lampert,Kurt Lannetti
Pool Play,Premier 5.0+,Group C,6,Single game,Creamy,Evasive Maneuvers,Creamy,21,16,,,,,Ryan Marino,Patric Chu,Jenson Miller,Michael Barkman
Pool Play,Premier 5.0+,Group C,6,Single game,Project Roundnet,Zebra Caked,Zebra Caked,24,25,,,,,Samuel Corey,Josh Esposo,John Buchanan,Samuel Davis
Pool Play,Premier 5.0+,Group C,6,Single game,Bunze/Bunze,Almost Friday,Almost Friday,24,25,,,,,Sam Bunze,Benjamin Bunze,Brian Perlson,Liam Sherron
Pool Play,Premier 5.0+,Group A,7,Single game,TRP Spotless,Bot House,TRP Spotless,21,15,,,,,Joe Bondi,Ryan Gross,Owen Lippman,West Peterson
Pool Play,Premier 5.0+,Group A,7,Single game,Chilly Boost,GWR Fat Free,Chilly Boost,21,16,,,,,Trevor Clements 704trev,Kieran Rose,Calvin Smith,A.j. Martin
Pool Play,Premier 5.0+,Group A,7,Single game,Glitch,Bev’d Up,Glitch,21,18,,,,,Luke Nickel,Cody Dryer,Sean Brown,Nate KT
Pool Play,Premier 5.0+,Group B,7,Single game,Kingdom Come,TRP Dolphin Dive,Kingdom Come,21,16,,,,,Grant Klapwijk,Matthew Cole,Christian Bennett,Coleman Epperson's
Pool Play,Premier 5.0+,Group B,7,Single game,GFD,YMCA,GFD,21,8,,,,,Justin Barr,Andrew Sullivan,david seo,Carter Hodgson
Pool Play,Premier 5.0+,Group B,7,Single game,here to slay,"Homemade Dynamite ","Homemade Dynamite ",18,21,,,,,bradley thompson,Dax O'Hair,Demitri Forand,Henry Pilliod
Pool Play,Premier 5.0+,Group C,7,Single game,Creamy,F.F.,F.F.,22,24,,,,,Ryan Marino,Patric Chu,Gabe Finocchi,Brendan Ferreira
Pool Play,Premier 5.0+,Group C,7,Single game,Evasive Maneuvers,Zebra Caked,Evasive Maneuvers,21,10,,,,,Jenson Miller,Michael Barkman,John Buchanan,Samuel Davis
Pool Play,Premier 5.0+,Group C,7,Single game,Project Roundnet,Bunze/Bunze,Bunze/Bunze,16,21,,,,,Samuel Corey,Josh Esposo,Sam Bunze,Benjamin Bunze
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Chilly Boost,YMCA,Chilly Boost,21,13,21,13,,,Trevor Clements 704trev,Kieran Rose,david seo,Carter Hodgson
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Bunze/Bunze,Zebra Caked,Bunze/Bunze,21,12,21,18,,,Sam Bunze,Benjamin Bunze,John Buchanan,Samuel Davis
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,"Homemade Dynamite ",GWR Fat Free,"Homemade Dynamite ",21,15,24,26,21,15,Demitri Forand,Henry Pilliod,Calvin Smith,A.j. Martin
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Almost Friday,Project Roundnet,Project Roundnet,21,17,18,21,19,21,Brian Perlson,Liam Sherron,Samuel Corey,Josh Esposo
Bracket Play,Premier 5.0+,Bracket A,Round of 32,Best of 3,Bev’d Up,here to slay,Bev’d Up,22,20,21,18,,,Sean Brown,Nate KT,bradley thompson,Dax O'Hair
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,TRP Spotless,Bev’d Up,TRP Spotless,21,9,21,10,,,Joe Bondi,Ryan Gross,Sean Brown,Nate KT
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,F.F.,Project Roundnet,F.F.,21,16,21,17,,,Gabe Finocchi,Brendan Ferreira,Samuel Corey,Josh Esposo
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,GFD,"Homemade Dynamite ",GFD,18,21,21,16,0,-2,Justin Barr,Andrew Sullivan,Demitri Forand,Henry Pilliod
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,Creamy,Bunze/Bunze,Creamy,21,18,21,13,,,Ryan Marino,Patric Chu,Sam Bunze,Benjamin Bunze
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,Kingdom Come,Chilly Boost,Kingdom Come,21,17,21,11,,,Grant Klapwijk,Matthew Cole,Trevor Clements 704trev,Kieran Rose
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,Evasive Maneuvers,Glitch,Evasive Maneuvers,21,16,16,21,27,25,Jenson Miller,Michael Barkman,Luke Nickel,Cody Dryer
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,TRP Dolphin Dive,Bot House,Bot House,16,21,21,12,14,21,Christian Bennett,Coleman Epperson's,Owen Lippman,West Peterson
