Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Advanced 4.0,Group A,9,Single game,Flummoxed,Beginners Luck,Flummoxed,15,10,,,,,Dylan Jimenez,Robert Sellers,Andrew Leasau,James Mack
Bracket Stage,Advanced 4.0,Bracket A,Round of 16,Best of 3,Sons of Siemann,Joint Crackers,Sons of Siemann,21,18,21,16,,,Barrett Maguire,James Hudson,Caleb Erwin,Josiah Cheng-Guajardo
Bracket Stage,Advanced 4.0,Bracket A,Round of 16,Best of 3,RAM,Woof Bark Dog,Woof Bark Dog,23,25,11,21,,,Mark Randall,Richard Davis,Armando Saenz,Brendan Walker
Bracket Stage,Advanced 4.0,Bracket A,Quarter-final,Best of 3,Lab rats,Woof Bark Dog,Lab rats,21,6,1,0,,,Michael Milliorn,Samuel Cole,Armando Saenz,Brendan Walker
Bracket Stage,Advanced 4.0,Bracket A,Quarter-final,Best of 3,Flummoxed,Sons of Siemann,Flummoxed,21,6,21,10,,,Dylan Jimenez,Robert Sellers,Barrett Maguire,James Hudson
Bracket Stage,Advanced 4.0,Bracket A,Quarter-final,Best of 3,SS's,Mexican Rice,SS's,21,16,21,16,,,Sricharan Modali,saikumar vummuti,Ray Saenz,Joseph Dinh
Bracket Stage,Advanced 4.0,Bracket A,Quarter-final,Best of 3,Beginners Luck,SpikeMachas,SpikeMachas,14,21,19,21,,,Andrew Leasau,James Mack,Narender Reddy,Aravindhan P
Bracket Stage,Advanced 4.0,Bracket A,Semi-final,Best of 3,Lab rats,SpikeMachas,Lab rats,21,9,21,13,,,Michael Milliorn,Samuel Cole,Narender Reddy,Aravindhan P
Bracket Stage,Advanced 4.0,Bracket A,Semi-final,Best of 3,Flummoxed,SS's,Flummoxed,21,18,21,8,,,Dylan Jimenez,Robert Sellers,Sricharan Modali,saikumar vummuti
Bracket Stage,Advanced 4.0,Bracket A,P5: Semi-final,Best of 3,Beginners Luck,Woof Bark Dog,Beginners Luck,0,1,1,0,1,0,Andrew Leasau,James Mack,Armando Saenz,Brendan Walker
Bracket Stage,Advanced 4.0,Bracket A,P5: Semi-final,Best of 3,Mexican Rice,Sons of Siemann,Mexican Rice,21,9,21,15,,,Ray Saenz,Joseph Dinh,Barrett Maguire,James Hudson
Bracket Stage,Advanced 4.0,Bracket A,Final,Best of 3,Lab rats,Flummoxed,Lab rats,21,11,21,19,,,Michael Milliorn,Samuel Cole,Dylan Jimenez,Robert Sellers
Bracket Stage,Advanced 4.0,Bracket A,P3: Final,Best of 3,SS's,SpikeMachas,,24,24,24,24,21,21,Sricharan Modali,saikumar vummuti,Narender Reddy,Aravindhan P
Bracket Stage,Advanced 4.0,Bracket A,P5: Final,Best of 3,Beginners Luck,Mexican Rice,Mexican Rice,0,1,0,1,,,Andrew Leasau,James Mack,Ray Saenz,Joseph Dinh
Bracket Stage,Advanced 4.0,Bracket A,P7: Final,Best of 3,Sons of Siemann,Woof Bark Dog,Sons of Siemann,1,0,1,0,,,Barrett Maguire,James Hudson,Armando Saenz,Brendan Walker
Bracket Stage,Advanced 4.0,Bracket A,P9: Final,Best of 3,RAM,Joint Crackers,Joint Crackers,14,21,19,21,,,Mark Randall,Richard Davis,Caleb Erwin,Josiah Cheng-Guajardo
