Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,4.5+ Open,Group E,1,Single game,Left Twix,Windsor Wonderland,Left Twix,21,16,,,,,Samuel Corey,Kurt Lannetti,Drew Weaver,Riley Nassour
Pool Play,4.5+ Open,Group E,1,Single game,LL Alter Ego,SWEATY💧,LL Alter Ego,21,15,,,,,Josh DiDonato,Mike Garrett,Drew Ryder,Caleb White
Pool Play,4.5+ Open,Group F,1,Single game,Model/Rose,Keely/ Weeks,Model/Rose,21,12,,,,,Max Model,Kieran Rose,Drew Keely,Brooks Weeks
Pool Play,4.5+ Open,Group F,1,Single game,Dinomite,LL Rant,Dinomite,21,14,,,,,Auriel Wish,Charlie Camarena,Ant Terrigno,Ryan Paul
Pool Play,4.5+ Open,Group F,1,Single game,Woodstown spikeball club,Apricot’s Army,Apricot’s Army,13,21,,,,,Henrik Hoeldtke,Dan Bonowski,Jake Hurst,Tyler Keener
Pool Play,4.5+ Open,Group G,1,Single game,Shaytar/Shorter,"ball of duty ",Shaytar/Shorter,21,7,,,,,Caleb Shorter,Justin Shaytar,Micah Wipf,Micah Ressler
Pool Play,4.5+ Open,Group G,1,Single game,Bingu!,Fresh Cuts,Bingu!,21,16,,,,,Sunny Gu,Jared Bingham,Mike Hamilton,Ethan Westfall
Pool Play,4.5+ Open,Group G,1,Single game,PBR Sleepy in Seattle,The Abominable Spikeman,PBR Sleepy in Seattle,21,17,,,,,Michael Capobianco,Brian Perlson,Zach Bender,Jacob Narayan
Pool Play,4.5+ Open,Group H,1,Single game,Dance Dance Revolutionists,Maximum Torque,Dance Dance Revolutionists,21,8,,,,,Ryan Gross,A.j. Martin,Nic Albornoz,Declan Brown
Pool Play,4.5+ Open,Group H,1,Single game,Devil’s Sympathy,Slim Reapers,Devil’s Sympathy,21,6,,,,,Jack Bushart,Henry Pilliod,Patrick Fazzio,Nate Kunz
Pool Play,4.5+ Open,Group H,1,Single game,Second Servings,Falling Guys,Falling Guys,12,21,,,,,Ricky Santiago,Kevin Chen,Charles Tipton,Bryan Grullon
Pool Play,4.5+ Open,Group A,2,Single game,The Queens,Front Pocket,The Queens,21,6,,,,,Etienne Cote,Maxime Prince,James Halpin,Michael Tracey
Pool Play,4.5+ Open,Group A,2,Single game,No Pressure,Boomers,No Pressure,21,15,,,,,Josh Hutko,Alex Newton,Tyler Martin,Kyle Ebersol
Pool Play,4.5+ Open,Group B,2,Single game,GFD Monopoly Go,ON Que Fanboys,GFD Monopoly Go,21,11,,,,,Grant Klapwijk,Andrew Sullivan,Olivier Bernard,Peter Lam
Pool Play,4.5+ Open,Group B,2,Single game,PBR Coconuts,Coop has a reverse,PBR Coconuts,21,14,,,,,Jacob Arzaga,Calvin Smith,Michael Nelson,Cooper Pennell
Pool Play,4.5+ Open,Group C,2,Single game,Picone/Larson,Pecan Pralines,Picone/Larson,21,11,,,,,Will Picone,Cade Larson,Jack W,Aleks Essen
Pool Play,4.5+ Open,Group C,2,Single game,OF Stick Pics,Your Bàba's,Your Bàba's,18,21,,,,,Thomas Hoffman,Demitri Forand,Michael Lin,Dennis Wei
Pool Play,4.5+ Open,Group C,2,Single game,ALLLLEZZZZZ KARRRRLLL,Santa's Comin to town,ALLLLEZZZZZ KARRRRLLL,21,9,,,,,Jé Gagnon,Karl Pominville,AJ Yoon,Evan Hopkins
Pool Play,4.5+ Open,Group D,2,Single game,LL Fairly Odd,Mario & Donkey Kong,LL Fairly Odd,21,18,,,,,Matt Spolarich,Gabriel Finocchi,Jean-Philippe Miller-Dussault,Anthony St-Martin
Pool Play,4.5+ Open,Group D,2,Single game,Spin Cycle,Sick Nasty,Spin Cycle,21,18,,,,,Lucas Pruett,Joey Maichen,alex stan,Joel Lapp
Pool Play,4.5+ Open,Group D,2,Single game,Daudelin/Esposo,The Beauty and The Beast of the East,Daudelin/Esposo,21,17,,,,,Tim Daudelin,Jon Esposo,Noah Vasington,Matthew Tiongko
Pool Play,4.5+ Open,Group E,2,Single game,Doubt It,Windsor Wonderland,Doubt It,21,13,,,,,Brendan Ferreira,Owen Lippman,Drew Weaver,Riley Nassour
Pool Play,4.5+ Open,Group E,2,Single game,Left Twix,LL Alter Ego,Left Twix,21,18,,,,,Samuel Corey,Kurt Lannetti,Josh DiDonato,Mike Garrett
Pool Play,4.5+ Open,Group E,2,Single game,SWEATY💧,Low Contender,SWEATY💧,21,9,,,,,Drew Ryder,Caleb White,Dylan Noker,Andrew Luque
Pool Play,4.5+ Open,Group F,2,Single game,Model/Rose,LL Rant,Model/Rose,21,10,,,,,Max Model,Kieran Rose,Ant Terrigno,Ryan Paul
Pool Play,4.5+ Open,Group F,2,Single game,Dinomite,Woodstown spikeball club,Dinomite,21,10,,,,,Auriel Wish,Charlie Camarena,Henrik Hoeldtke,Dan Bonowski
Pool Play,4.5+ Open,Group F,2,Single game,Apricot’s Army,Keely/ Weeks,Apricot’s Army,21,10,,,,,Jake Hurst,Tyler Keener,Drew Keely,Brooks Weeks
Pool Play,4.5+ Open,Group G,2,Single game,Shaytar/Shorter,Fresh Cuts,Shaytar/Shorter,21,11,,,,,Caleb Shorter,Justin Shaytar,Mike Hamilton,Ethan Westfall
Pool Play,4.5+ Open,Group G,2,Single game,Bingu!,PBR Sleepy in Seattle,Bingu!,21,11,,,,,Sunny Gu,Jared Bingham,Michael Capobianco,Brian Perlson
Pool Play,4.5+ Open,Group G,2,Single game,The Abominable Spikeman,"ball of duty ",The Abominable Spikeman,21,19,,,,,Zach Bender,Jacob Narayan,Micah Wipf,Micah Ressler
Pool Play,4.5+ Open,Group H,2,Single game,Dance Dance Revolutionists,Slim Reapers,Dance Dance Revolutionists,21,8,,,,,Ryan Gross,A.j. Martin,Patrick Fazzio,Nate Kunz
Pool Play,4.5+ Open,Group H,2,Single game,Devil’s Sympathy,Second Servings,Devil’s Sympathy,21,13,,,,,Jack Bushart,Henry Pilliod,Ricky Santiago,Kevin Chen
Pool Play,4.5+ Open,Group H,2,Single game,Falling Guys,Maximum Torque,Falling Guys,21,13,,,,,Charles Tipton,Bryan Grullon,Nic Albornoz,Declan Brown
Pool Play,4.5+ Open,Group A,3,Single game,The Queens,No Pressure,The Queens,25,23,,,,,Etienne Cote,Maxime Prince,Josh Hutko,Alex Newton
Pool Play,4.5+ Open,Group A,3,Single game,Daly Dreidel Spins,Boomers,Daly Dreidel Spins,21,14,,,,,Javier Vidal,Alex Daly,Tyler Martin,Kyle Ebersol
Pool Play,4.5+ Open,Group B,3,Single game,GFD Monopoly Go,PBR Coconuts,GFD Monopoly Go,24,22,,,,,Grant Klapwijk,Andrew Sullivan,Jacob Arzaga,Calvin Smith
Pool Play,4.5+ Open,Group B,3,Single game,Tommy Gun,Coop has a reverse,Tommy Gun,21,13,,,,,Maxwell Gunneson,Tommy Drake,Michael Nelson,Cooper Pennell
Pool Play,4.5+ Open,Group C,3,Single game,Picone/Larson,ALLLLEZZZZZ KARRRRLLL,Picone/Larson,21,18,,,,,Will Picone,Cade Larson,Jé Gagnon,Karl Pominville
Pool Play,4.5+ Open,Group C,3,Single game,OF Stick Pics,Santa's Comin to town,OF Stick Pics,21,14,,,,,Thomas Hoffman,Demitri Forand,AJ Yoon,Evan Hopkins
Pool Play,4.5+ Open,Group C,3,Single game,Your Bàba's,Pecan Pralines,Pecan Pralines,16,21,,,,,Michael Lin,Dennis Wei,Jack W,Aleks Essen
Pool Play,4.5+ Open,Group D,3,Single game,LL Fairly Odd,Daudelin/Esposo,LL Fairly Odd,21,6,,,,,Matt Spolarich,Gabriel Finocchi,Tim Daudelin,Jon Esposo
Pool Play,4.5+ Open,Group D,3,Single game,Spin Cycle,The Beauty and The Beast of the East,Spin Cycle,21,6,,,,,Lucas Pruett,Joey Maichen,Noah Vasington,Matthew Tiongko
Pool Play,4.5+ Open,Group D,3,Single game,Sick Nasty,Mario & Donkey Kong,Mario & Donkey Kong,19,21,,,,,alex stan,Joel Lapp,Jean-Philippe Miller-Dussault,Anthony St-Martin
Pool Play,4.5+ Open,Group E,3,Single game,Doubt It,SWEATY💧,SWEATY💧,17,21,,,,,Brendan Ferreira,Owen Lippman,Drew Ryder,Caleb White
Pool Play,4.5+ Open,Group E,3,Single game,Left Twix,Low Contender,Left Twix,21,13,,,,,Samuel Corey,Kurt Lannetti,Dylan Noker,Andrew Luque
Pool Play,4.5+ Open,Group E,3,Single game,LL Alter Ego,Windsor Wonderland,Windsor Wonderland,15,21,,,,,Josh DiDonato,Mike Garrett,Drew Weaver,Riley Nassour
Pool Play,4.5+ Open,Group F,3,Single game,Model/Rose,Apricot’s Army,Model/Rose,21,13,,,,,Max Model,Kieran Rose,Jake Hurst,Tyler Keener
Pool Play,4.5+ Open,Group F,3,Single game,Dinomite,Keely/ Weeks,Dinomite,21,16,,,,,Auriel Wish,Charlie Camarena,Drew Keely,Brooks Weeks
Pool Play,4.5+ Open,Group F,3,Single game,Woodstown spikeball club,LL Rant,LL Rant,14,21,,,,,Henrik Hoeldtke,Dan Bonowski,Ant Terrigno,Ryan Paul
Pool Play,4.5+ Open,Group G,3,Single game,Shaytar/Shorter,The Abominable Spikeman,Shaytar/Shorter,21,14,,,,,Caleb Shorter,Justin Shaytar,Zach Bender,Jacob Narayan
Pool Play,4.5+ Open,Group G,3,Single game,Bingu!,"ball of duty ",Bingu!,21,12,,,,,Sunny Gu,Jared Bingham,Micah Wipf,Micah Ressler
Pool Play,4.5+ Open,Group G,3,Single game,PBR Sleepy in Seattle,Fresh Cuts,PBR Sleepy in Seattle,21,19,,,,,Michael Capobianco,Brian Perlson,Mike Hamilton,Ethan Westfall
Pool Play,4.5+ Open,Group H,3,Single game,Dance Dance Revolutionists,Falling Guys,Falling Guys,22,24,,,,,Ryan Gross,A.j. Martin,Charles Tipton,Bryan Grullon
Pool Play,4.5+ Open,Group H,3,Single game,Devil’s Sympathy,Maximum Torque,Devil’s Sympathy,21,11,,,,,Jack Bushart,Henry Pilliod,Nic Albornoz,Declan Brown
Pool Play,4.5+ Open,Group H,3,Single game,Second Servings,Slim Reapers,Second Servings,21,11,,,,,Ricky Santiago,Kevin Chen,Patrick Fazzio,Nate Kunz
Pool Play,4.5+ Open,Group A,4,Single game,Daly Dreidel Spins,No Pressure,Daly Dreidel Spins,25,24,,,,,Javier Vidal,Alex Daly,Josh Hutko,Alex Newton
Pool Play,4.5+ Open,Group A,4,Single game,Front Pocket,Boomers,Boomers,14,21,,,,,James Halpin,Michael Tracey,Tyler Martin,Kyle Ebersol
Pool Play,4.5+ Open,Group B,4,Single game,Tommy Gun,PBR Coconuts,PBR Coconuts,17,21,,,,,Maxwell Gunneson,Tommy Drake,Jacob Arzaga,Calvin Smith
Pool Play,4.5+ Open,Group B,4,Single game,ON Que Fanboys,Coop has a reverse,Coop has a reverse,16,21,,,,,Olivier Bernard,Peter Lam,Michael Nelson,Cooper Pennell
Pool Play,4.5+ Open,Group C,4,Single game,Picone/Larson,Your Bàba's,Picone/Larson,21,12,,,,,Will Picone,Cade Larson,Michael Lin,Dennis Wei
Pool Play,4.5+ Open,Group C,4,Single game,OF Stick Pics,ALLLLEZZZZZ KARRRRLLL,ALLLLEZZZZZ KARRRRLLL,13,21,,,,,Thomas Hoffman,Demitri Forand,Jé Gagnon,Karl Pominville
Pool Play,4.5+ Open,Group C,4,Single game,Pecan Pralines,Santa's Comin to town,Pecan Pralines,21,12,,,,,Jack W,Aleks Essen,AJ Yoon,Evan Hopkins
Pool Play,4.5+ Open,Group D,4,Single game,LL Fairly Odd,Sick Nasty,LL Fairly Odd,21,13,,,,,Matt Spolarich,Gabriel Finocchi,alex stan,Joel Lapp
Pool Play,4.5+ Open,Group D,4,Single game,Spin Cycle,Daudelin/Esposo,Spin Cycle,21,10,,,,,Lucas Pruett,Joey Maichen,Tim Daudelin,Jon Esposo
Pool Play,4.5+ Open,Group D,4,Single game,Mario & Donkey Kong,The Beauty and The Beast of the East,Mario & Donkey Kong,21,5,,,,,Jean-Philippe Miller-Dussault,Anthony St-Martin,Noah Vasington,Matthew Tiongko
Pool Play,4.5+ Open,Group E,4,Single game,Doubt It,LL Alter Ego,Doubt It,21,16,,,,,Brendan Ferreira,Owen Lippman,Josh DiDonato,Mike Garrett
Pool Play,4.5+ Open,Group E,4,Single game,Left Twix,SWEATY💧,Left Twix,21,18,,,,,Samuel Corey,Kurt Lannetti,Drew Ryder,Caleb White
Pool Play,4.5+ Open,Group E,4,Single game,Windsor Wonderland,Low Contender,Windsor Wonderland,21,17,,,,,Drew Weaver,Riley Nassour,Dylan Noker,Andrew Luque
Pool Play,4.5+ Open,Group F,4,Single game,Model/Rose,Woodstown spikeball club,Model/Rose,21,17,,,,,Max Model,Kieran Rose,Henrik Hoeldtke,Dan Bonowski
Pool Play,4.5+ Open,Group F,4,Single game,Dinomite,Apricot’s Army,Dinomite,21,11,,,,,Auriel Wish,Charlie Camarena,Jake Hurst,Tyler Keener
Pool Play,4.5+ Open,Group F,4,Single game,LL Rant,Keely/ Weeks,LL Rant,21,15,,,,,Ant Terrigno,Ryan Paul,Drew Keely,Brooks Weeks
Pool Play,4.5+ Open,Group G,4,Single game,Shaytar/Shorter,PBR Sleepy in Seattle,Shaytar/Shorter,21,11,,,,,Caleb Shorter,Justin Shaytar,Michael Capobianco,Brian Perlson
Pool Play,4.5+ Open,Group G,4,Single game,Bingu!,The Abominable Spikeman,Bingu!,21,14,,,,,Sunny Gu,Jared Bingham,Zach Bender,Jacob Narayan
Pool Play,4.5+ Open,Group G,4,Single game,Fresh Cuts,"ball of duty ",Fresh Cuts,23,21,,,,,Mike Hamilton,Ethan Westfall,Micah Wipf,Micah Ressler
Pool Play,4.5+ Open,Group H,4,Single game,Dance Dance Revolutionists,Second Servings,Dance Dance Revolutionists,21,11,,,,,Ryan Gross,A.j. Martin,Ricky Santiago,Kevin Chen
Pool Play,4.5+ Open,Group H,4,Single game,Devil’s Sympathy,Falling Guys,Devil’s Sympathy,21,16,,,,,Jack Bushart,Henry Pilliod,Charles Tipton,Bryan Grullon
Pool Play,4.5+ Open,Group H,4,Single game,Slim Reapers,Maximum Torque,Maximum Torque,14,21,,,,,Patrick Fazzio,Nate Kunz,Nic Albornoz,Declan Brown
Pool Play,4.5+ Open,Group A,5,Single game,The Queens,Daly Dreidel Spins,The Queens,21,13,,,,,Etienne Cote,Maxime Prince,Javier Vidal,Alex Daly
Pool Play,4.5+ Open,Group A,5,Single game,No Pressure,Front Pocket,No Pressure,21,13,,,,,Josh Hutko,Alex Newton,James Halpin,Michael Tracey
Pool Play,4.5+ Open,Group B,5,Single game,GFD Monopoly Go,Tommy Gun,GFD Monopoly Go,21,13,,,,,Grant Klapwijk,Andrew Sullivan,Maxwell Gunneson,Tommy Drake
Pool Play,4.5+ Open,Group B,5,Single game,PBR Coconuts,ON Que Fanboys,PBR Coconuts,21,16,,,,,Jacob Arzaga,Calvin Smith,Olivier Bernard,Peter Lam
Pool Play,4.5+ Open,Group C,5,Single game,Picone/Larson,OF Stick Pics,Picone/Larson,21,18,,,,,Will Picone,Cade Larson,Thomas Hoffman,Demitri Forand
Pool Play,4.5+ Open,Group C,5,Single game,Your Bàba's,Santa's Comin to town,Your Bàba's,21,7,,,,,Michael Lin,Dennis Wei,AJ Yoon,Evan Hopkins
Pool Play,4.5+ Open,Group C,5,Single game,ALLLLEZZZZZ KARRRRLLL,Pecan Pralines,ALLLLEZZZZZ KARRRRLLL,24,22,,,,,Jé Gagnon,Karl Pominville,Jack W,Aleks Essen
Pool Play,4.5+ Open,Group D,5,Single game,LL Fairly Odd,Spin Cycle,LL Fairly Odd,25,23,,,,,Matt Spolarich,Gabriel Finocchi,Lucas Pruett,Joey Maichen
Pool Play,4.5+ Open,Group D,5,Single game,Sick Nasty,The Beauty and The Beast of the East,Sick Nasty,21,13,,,,,alex stan,Joel Lapp,Noah Vasington,Matthew Tiongko
Pool Play,4.5+ Open,Group D,5,Single game,Daudelin/Esposo,Mario & Donkey Kong,Mario & Donkey Kong,12,21,,,,,Tim Daudelin,Jon Esposo,Jean-Philippe Miller-Dussault,Anthony St-Martin
Pool Play,4.5+ Open,Group E,5,Single game,Doubt It,Left Twix,Doubt It,21,17,,,,,Brendan Ferreira,Owen Lippman,Samuel Corey,Kurt Lannetti
Pool Play,4.5+ Open,Group E,5,Single game,LL Alter Ego,Low Contender,LL Alter Ego,21,12,,,,,Josh DiDonato,Mike Garrett,Dylan Noker,Andrew Luque
Pool Play,4.5+ Open,Group E,5,Single game,SWEATY💧,Windsor Wonderland,SWEATY💧,21,18,,,,,Drew Ryder,Caleb White,Drew Weaver,Riley Nassour
Pool Play,4.5+ Open,Group F,5,Single game,Model/Rose,Dinomite,Dinomite,19,21,,,,,Max Model,Kieran Rose,Auriel Wish,Charlie Camarena
Pool Play,4.5+ Open,Group F,5,Single game,Woodstown spikeball club,Keely/ Weeks,Woodstown spikeball club,21,19,,,,,Henrik Hoeldtke,Dan Bonowski,Drew Keely,Brooks Weeks
Pool Play,4.5+ Open,Group F,5,Single game,Apricot’s Army,LL Rant,Apricot’s Army,21,16,,,,,Jake Hurst,Tyler Keener,Ant Terrigno,Ryan Paul
Pool Play,4.5+ Open,Group G,5,Single game,Shaytar/Shorter,Bingu!,Bingu!,18,21,,,,,Caleb Shorter,Justin Shaytar,Sunny Gu,Jared Bingham
Pool Play,4.5+ Open,Group G,5,Single game,PBR Sleepy in Seattle,"ball of duty ",PBR Sleepy in Seattle,21,16,,,,,Michael Capobianco,Brian Perlson,Micah Wipf,Micah Ressler
Pool Play,4.5+ Open,Group G,5,Single game,The Abominable Spikeman,Fresh Cuts,Fresh Cuts,17,21,,,,,Zach Bender,Jacob Narayan,Mike Hamilton,Ethan Westfall
Pool Play,4.5+ Open,Group H,5,Single game,Dance Dance Revolutionists,Devil’s Sympathy,Dance Dance Revolutionists,21,17,,,,,Ryan Gross,A.j. Martin,Jack Bushart,Henry Pilliod
Pool Play,4.5+ Open,Group H,5,Single game,Second Servings,Maximum Torque,Maximum Torque,20,22,,,,,Ricky Santiago,Kevin Chen,Nic Albornoz,Declan Brown
Pool Play,4.5+ Open,Group H,5,Single game,Falling Guys,Slim Reapers,Falling Guys,21,9,,,,,Charles Tipton,Bryan Grullon,Patrick Fazzio,Nate Kunz
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,The Queens,,The Queens,,,,,,,Etienne Cote,Maxime Prince,,
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,LL Fairly Odd,,LL Fairly Odd,,,,,,,Matt Spolarich,Gabriel Finocchi,,
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,Picone/Larson,,Picone/Larson,,,,,,,Will Picone,Cade Larson,,
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,GFD Monopoly Go,,GFD Monopoly Go,,,,,,,Grant Klapwijk,Andrew Sullivan,,
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,Dinomite,,Dinomite,,,,,,,Auriel Wish,Charlie Camarena,,
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,Bingu!,,Bingu!,,,,,,,Sunny Gu,Jared Bingham,,
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,Dance Dance Revolutionists,,Dance Dance Revolutionists,,,,,,,Ryan Gross,A.j. Martin,,
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,Doubt It,,Doubt It,,,,,,,Brendan Ferreira,Owen Lippman,,
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,Shaytar/Shorter,Pecan Pralines,Shaytar/Shorter,21,16,21,14,,,Caleb Shorter,Justin Shaytar,Jack W,Aleks Essen
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,ALLLLEZZZZZ KARRRRLLL,PBR Sleepy in Seattle,ALLLLEZZZZZ KARRRRLLL,21,17,21,13,,,Jé Gagnon,Karl Pominville,Michael Capobianco,Brian Perlson
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,Devil’s Sympathy,Apricot’s Army,Devil’s Sympathy,21,19,21,17,,,Jack Bushart,Henry Pilliod,Jake Hurst,Tyler Keener
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,Mario & Donkey Kong,Tommy Gun,Mario & Donkey Kong,21,14,21,16,,,Jean-Philippe Miller-Dussault,Anthony St-Martin,Maxwell Gunneson,Tommy Drake
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,Model/Rose,SWEATY💧,Model/Rose,21,16,21,13,,,Max Model,Kieran Rose,Drew Ryder,Caleb White
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,Falling Guys,No Pressure,No Pressure,18,21,16,21,,,Charles Tipton,Bryan Grullon,Josh Hutko,Alex Newton
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,Daly Dreidel Spins,Spin Cycle,Spin Cycle,13,21,19,21,,,Javier Vidal,Alex Daly,Lucas Pruett,Joey Maichen
Bracket Stage,4.5+ Open,Bracket A,Round of 32,Best of 3,PBR Coconuts,Left Twix,PBR Coconuts,17,21,21,18,21,19,Jacob Arzaga,Calvin Smith,Samuel Corey,Kurt Lannetti
Bracket Stage,4.5+ Open,Bracket A,Round of 16,Best of 3,The Queens,PBR Coconuts,The Queens,21,14,21,8,,,Etienne Cote,Maxime Prince,Jacob Arzaga,Calvin Smith
Bracket Stage,4.5+ Open,Bracket A,Round of 16,Best of 3,LL Fairly Odd,Spin Cycle,LL Fairly Odd,21,17,21,17,,,Matt Spolarich,Gabriel Finocchi,Lucas Pruett,Joey Maichen
Bracket Stage,4.5+ Open,Bracket A,Round of 16,Best of 3,Picone/Larson,No Pressure,Picone/Larson,21,13,21,10,,,Will Picone,Cade Larson,Josh Hutko,Alex Newton
Bracket Stage,4.5+ Open,Bracket A,Round of 16,Best of 3,GFD Monopoly Go,Model/Rose,Model/Rose,12,21,19,21,,,Grant Klapwijk,Andrew Sullivan,Max Model,Kieran Rose
Bracket Stage,4.5+ Open,Bracket A,Round of 16,Best of 3,Dinomite,Mario & Donkey Kong,Mario & Donkey Kong,21,17,18,21,14,21,Auriel Wish,Charlie Camarena,Jean-Philippe Miller-Dussault,Anthony St-Martin
Bracket Stage,4.5+ Open,Bracket A,Round of 16,Best of 3,Bingu!,Devil’s Sympathy,Devil’s Sympathy,16,21,17,21,,,Sunny Gu,Jared Bingham,Jack Bushart,Henry Pilliod
Bracket Stage,4.5+ Open,Bracket A,Round of 16,Best of 3,Dance Dance Revolutionists,ALLLLEZZZZZ KARRRRLLL,Dance Dance Revolutionists,21,19,21,17,,,Ryan Gross,A.j. Martin,Jé Gagnon,Karl Pominville
Bracket Stage,4.5+ Open,Bracket A,Round of 16,Best of 3,Doubt It,Shaytar/Shorter,Doubt It,27,25,24,26,21,19,Brendan Ferreira,Owen Lippman,Caleb Shorter,Justin Shaytar
Bracket Stage,4.5+ Open,Bracket A,P17: Round of 16,Single game,Left Twix,,Left Twix,,,,,,,Samuel Corey,Kurt Lannetti,,
Bracket Stage,4.5+ Open,Bracket A,P17: Round of 16,Single game,Daly Dreidel Spins,,Daly Dreidel Spins,,,,,,,Javier Vidal,Alex Daly,,
Bracket Stage,4.5+ Open,Bracket A,P17: Round of 16,Single game,Falling Guys,,Falling Guys,,,,,,,Charles Tipton,Bryan Grullon,,
Bracket Stage,4.5+ Open,Bracket A,P17: Round of 16,Single game,SWEATY💧,,SWEATY💧,,,,,,,Drew Ryder,Caleb White,,
Bracket Stage,4.5+ Open,Bracket A,P17: Round of 16,Single game,Tommy Gun,,Tommy Gun,,,,,,,Maxwell Gunneson,Tommy Drake,,
Bracket Stage,4.5+ Open,Bracket A,P17: Round of 16,Single game,Apricot’s Army,,Apricot’s Army,,,,,,,Jake Hurst,Tyler Keener,,
Bracket Stage,4.5+ Open,Bracket A,P17: Round of 16,Single game,PBR Sleepy in Seattle,,PBR Sleepy in Seattle,,,,,,,Michael Capobianco,Brian Perlson,,
Bracket Stage,4.5+ Open,Bracket A,P17: Round of 16,Single game,Pecan Pralines,,Pecan Pralines,,,,,,,Jack W,Aleks Essen,,
Bracket Stage,4.5+ Open,Bracket A,Quarter-final,Best of 3,The Queens,Doubt It,The Queens,21,17,21,18,,,Etienne Cote,Maxime Prince,Brendan Ferreira,Owen Lippman
Bracket Stage,4.5+ Open,Bracket A,Quarter-final,Best of 3,LL Fairly Odd,Dance Dance Revolutionists,LL Fairly Odd,21,15,21,17,,,Matt Spolarich,Gabriel Finocchi,Ryan Gross,A.j. Martin
Bracket Stage,4.5+ Open,Bracket A,Quarter-final,Best of 3,Picone/Larson,Devil’s Sympathy,Picone/Larson,25,23,21,16,,,Will Picone,Cade Larson,Jack Bushart,Henry Pilliod
Bracket Stage,4.5+ Open,Bracket A,Quarter-final,Best of 3,Model/Rose,Mario & Donkey Kong,Model/Rose,17,21,21,13,21,16,Max Model,Kieran Rose,Jean-Philippe Miller-Dussault,Anthony St-Martin
Bracket Stage,4.5+ Open,Bracket A,P9: Quarter-final,Single game,Shaytar/Shorter,PBR Coconuts,PBR Coconuts,-1,0,,,,,Caleb Shorter,Justin Shaytar,Jacob Arzaga,Calvin Smith
