"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"queencityclassic2023","Premier 5.0+","Round of 16","TRP Spotless","Bev’d Up","Joe Bondi","Ryan Gross","Sean Brown","Nate KT",21,9
"queencityclassic2023","Premier 5.0+","Round of 16","TRP Spotless","Bev’d Up","Joe Bondi","Ryan Gross","Sean Brown","Nate KT",21,10
"queencityclassic2023","Premier 5.0+","Round of 16","F.F.","Project Roundnet","Gabe Finocchi","Brendan Ferreira","Samuel Corey","Josh Esposo",21,16
"queencityclassic2023","Premier 5.0+","Round of 16","F.F.","Project Roundnet","Gabe Finocchi","Brendan Ferreira","Samuel Corey","Josh Esposo",21,17
"queencityclassic2023","Premier 5.0+","Round of 16","GFD","Homemade Dynamite ","Justin Barr","Andrew Sullivan","Demitri Forand","Henry Pilliod",18,21
"queencityclassic2023","Premier 5.0+","Round of 16","GFD","Homemade Dynamite ","Justin Barr","Andrew Sullivan","Demitri Forand","Henry Pilliod",21,16
"queencityclassic2023","Premier 5.0+","Round of 16","GFD","Homemade Dynamite ","Justin Barr","Andrew Sullivan","Demitri Forand","Henry Pilliod",0,-2
"queencityclassic2023","Premier 5.0+","Round of 16","Creamy","Bunze/Bunze","Ryan Marino","Patric Chu","Sam Bunze","Benjamin Bunze",21,18
"queencityclassic2023","Premier 5.0+","Round of 16","Creamy","Bunze/Bunze","Ryan Marino","Patric Chu","Sam Bunze","Benjamin Bunze",21,13
"queencityclassic2023","Premier 5.0+","Round of 16","Kingdom Come","Chilly Boost","Grant Klapwijk","Matthew Cole","Trevor Clements 704trev","Kieran Rose",21,17
"queencityclassic2023","Premier 5.0+","Round of 16","Kingdom Come","Chilly Boost","Grant Klapwijk","Matthew Cole","Trevor Clements 704trev","Kieran Rose",21,11
"queencityclassic2023","Premier 5.0+","Round of 16","Evasive Maneuvers","Glitch","Jenson Miller","Michael Barkman","Luke Nickel","Cody Dryer",21,16
"queencityclassic2023","Premier 5.0+","Round of 16","Evasive Maneuvers","Glitch","Jenson Miller","Michael Barkman","Luke Nickel","Cody Dryer",16,21
"queencityclassic2023","Premier 5.0+","Round of 16","Evasive Maneuvers","Glitch","Jenson Miller","Michael Barkman","Luke Nickel","Cody Dryer",27,25
"queencityclassic2023","Premier 5.0+","Round of 16","TRP Dolphin Dive","Bot House","Christian Bennett","Coleman Epperson's","Owen Lippman","West Peterson",16,21
"queencityclassic2023","Premier 5.0+","Round of 16","TRP Dolphin Dive","Bot House","Christian Bennett","Coleman Epperson's","Owen Lippman","West Peterson",21,12
"queencityclassic2023","Premier 5.0+","Round of 16","TRP Dolphin Dive","Bot House","Christian Bennett","Coleman Epperson's","Owen Lippman","West Peterson",14,21
"queencityclassic2023","Premier 5.0+","Round of 16","Eternal Atake","Handy Andy’s","Reid Lampert","Kurt Lannetti","Andrew Gunter","Andrew Raber",15,21
"queencityclassic2023","Premier 5.0+","Round of 16","Eternal Atake","Handy Andy’s","Reid Lampert","Kurt Lannetti","Andrew Gunter","Andrew Raber",21,19
"queencityclassic2023","Premier 5.0+","Round of 16","Eternal Atake","Handy Andy’s","Reid Lampert","Kurt Lannetti","Andrew Gunter","Andrew Raber",17,21
"queencityclassic2023","Premier 5.0+","Quarter-final","TRP Spotless","Handy Andy’s","Joe Bondi","Ryan Gross","Andrew Gunter","Andrew Raber",21,11
"queencityclassic2023","Premier 5.0+","Quarter-final","TRP Spotless","Handy Andy’s","Joe Bondi","Ryan Gross","Andrew Gunter","Andrew Raber",21,16
"queencityclassic2023","Premier 5.0+","Quarter-final","F.F.","Bot House","Gabe Finocchi","Brendan Ferreira","Owen Lippman","West Peterson",21,18
"queencityclassic2023","Premier 5.0+","Quarter-final","F.F.","Bot House","Gabe Finocchi","Brendan Ferreira","Owen Lippman","West Peterson",21,15
"queencityclassic2023","Premier 5.0+","Quarter-final","GFD","Evasive Maneuvers","Justin Barr","Andrew Sullivan","Jenson Miller","Michael Barkman",18,21
"queencityclassic2023","Premier 5.0+","Quarter-final","GFD","Evasive Maneuvers","Justin Barr","Andrew Sullivan","Jenson Miller","Michael Barkman",21,18
"queencityclassic2023","Premier 5.0+","Quarter-final","GFD","Evasive Maneuvers","Justin Barr","Andrew Sullivan","Jenson Miller","Michael Barkman",29,27
"queencityclassic2023","Premier 5.0+","Quarter-final","Creamy","Kingdom Come","Ryan Marino","Patric Chu","Grant Klapwijk","Matthew Cole",21,16
"queencityclassic2023","Premier 5.0+","Quarter-final","Creamy","Kingdom Come","Ryan Marino","Patric Chu","Grant Klapwijk","Matthew Cole",22,20
"queencityclassic2023","Premier 5.0+","P9: Quarter-final","Eternal Atake","Bev’d Up","Reid Lampert","Kurt Lannetti","Sean Brown","Nate KT",0,-1
"queencityclassic2023","Premier 5.0+","P9: Quarter-final","Eternal Atake","Bev’d Up","Reid Lampert","Kurt Lannetti","Sean Brown","Nate KT",0,-1
"queencityclassic2023","Premier 5.0+","P9: Quarter-final","Chilly Boost","Bunze/Bunze","Trevor Clements 704trev","Kieran Rose","Sam Bunze","Benjamin Bunze",19,21
"queencityclassic2023","Premier 5.0+","P9: Quarter-final","Chilly Boost","Bunze/Bunze","Trevor Clements 704trev","Kieran Rose","Sam Bunze","Benjamin Bunze",19,21
"queencityclassic2023","Premier 5.0+","Semi-final","TRP Spotless","Creamy","Joe Bondi","Ryan Gross","Ryan Marino","Patric Chu",16,21
"queencityclassic2023","Premier 5.0+","Semi-final","TRP Spotless","Creamy","Joe Bondi","Ryan Gross","Ryan Marino","Patric Chu",21,10
"queencityclassic2023","Premier 5.0+","Semi-final","TRP Spotless","Creamy","Joe Bondi","Ryan Gross","Ryan Marino","Patric Chu",13,21
"queencityclassic2023","Premier 5.0+","Semi-final","F.F.","GFD","Gabe Finocchi","Brendan Ferreira","Justin Barr","Andrew Sullivan",19,21
"queencityclassic2023","Premier 5.0+","Semi-final","F.F.","GFD","Gabe Finocchi","Brendan Ferreira","Justin Barr","Andrew Sullivan",21,17
"queencityclassic2023","Premier 5.0+","Semi-final","F.F.","GFD","Gabe Finocchi","Brendan Ferreira","Justin Barr","Andrew Sullivan",21,17
"queencityclassic2023","Premier 5.0+","Final","Creamy","F.F.","Ryan Marino","Patric Chu","Gabe Finocchi","Brendan Ferreira",21,18
"queencityclassic2023","Premier 5.0+","Final","Creamy","F.F.","Ryan Marino","Patric Chu","Gabe Finocchi","Brendan Ferreira",21,23
"queencityclassic2023","Premier 5.0+","Final","Creamy","F.F.","Ryan Marino","Patric Chu","Gabe Finocchi","Brendan Ferreira",17,21
"queencityclassic2023","Premier 5.0+","P3: Final","GFD","TRP Spotless","Justin Barr","Andrew Sullivan","Joe Bondi","Ryan Gross",0,1
"queencityclassic2023","Premier 5.0+","P3: Final","GFD","TRP Spotless","Justin Barr","Andrew Sullivan","Joe Bondi","Ryan Gross",0,1
"queencityclassic2023","Contender 4.5+","Pool","Bubba's Backhands","Lauffer/Narayan","Sam Parsons","Ryan Cole","Jacob Narayan","Landon Lauffer",23,25
"queencityclassic2023","Contender 4.5+","Pool","Giddy Goats","Stop Running It","Jack Walker","Connor Shupe","Will Register","Matthew Kuehn",21,9
"queencityclassic2023","Contender 4.5+","Pool","Nefarious","No Expectations","Andrey Andriyevskiy","Luke Little","Thomas Troyer","Sathvik Vasa",16,21
"queencityclassic2023","Contender 4.5+","Pool","Missing pieces","crUNCleton","Zachary Troyer","Allie Foster","Max Levinson","Rishab Jain",21,8
"queencityclassic2023","Contender 4.5+","Pool","Ian & Olivia","Castores","Olivia Jenki","Ian Murphy","Vitor Tatsuo Itocazu","Erik Hirata",21,13
"queencityclassic2023","Contender 4.5+","Pool","MBR Byeson","Kap and Boo","Ryan Montgomery","Caleb Montgomery","Josh Kaplan","Gabriel Abood",0,21
"queencityclassic2023","Contender 4.5+","Pool","Barber Shop","The Fwango Mangos","Wyatt Koth","Jacob Stewart","Eric Ellis","Matthew Beaty",21,14
"queencityclassic2023","Contender 4.5+","Pool","Will^2","cola boys","Will Parsons","Will Anthony","Allen Ombougno","Nathan Benjamin",13,21
"queencityclassic2023","Contender 4.5+","Pool","Hicks/Martinez","Code Red","Thayer Hicks","Jamie Martinez","Colton Olvey","Harrison Baisden",6,21
"queencityclassic2023","Contender 4.5+","Pool","Anomaly","Two of a Kind","Ali Jenki","Bradley Clark","Joshua Mayfield","Stephen Mayfield",16,21
"queencityclassic2023","Contender 4.5+","Pool","Jesus Freaks","Risky Business","Eric Mattinson","Aaron Mattinson","Kyle Fowler","Justin Kehoe",6,21
"queencityclassic2023","Contender 4.5+","Pool","Footspike","Bastion and Torbjorn","Robert Isaacs","Jeff Hermsen","Grant Stewart","Max Neff",14,21
"queencityclassic2023","Contender 4.5+","Pool","Gauntlet","Celestino/Smith","Will Eckard","Nathan Montgomery","Austin Smith","Ben Celestino",21,7
"queencityclassic2023","Contender 4.5+","Pool","Dueling Aces","Spikesmiths","Chris Strite","DaRyan Hoover","Andrew Murray","Luke Hale",10,21
"queencityclassic2023","Contender 4.5+","Pool","Should've Done Intermediate","Doublebounce Roundnet","David Gillette","Edward Shutt","Tyler Fikis","Spencer Predmore",21,11
