"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"texasnationals2023","Gold 5.0","P9: Semi-final","Breaking Point","Lab Rats","James Ledbetter","Caleb Allen","Samuel Cole","Michael Milliorn",0,-1
"texasnationals2023","Gold 5.0","Final","Whatever idrc","Rice Cakes","Ian Austin","Micah Allin","Owen Lynch","JP Chincuanco",1,0
"texasnationals2023","Gold 5.0","Final","Whatever idrc","Rice Cakes","Ian Austin","Micah Allin","Owen Lynch","JP Chincuanco",0,1
"texasnationals2023","Gold 5.0","Final","Whatever idrc","Rice Cakes","Ian Austin","Micah Allin","Owen Lynch","JP Chincuanco",1,0
"texasnationals2023","Gold 5.0","P5: Final","Fool's Gold","Martinez/Arledge","Jerm Porter","Josiah Sanders","Brandon Arledge","Felipe Martinez",0,-1
"texasnationals2023","Gold 5.0","P5: Final","Fool's Gold","Martinez/Arledge","Jerm Porter","Josiah Sanders","Brandon Arledge","Felipe Martinez",0,-1
"texasnationals2023","Gold 5.0","P9: Final","Low Blows","Breaking Point","Jonathan Yuan","Kevin Chen","James Ledbetter","Caleb Allen",19,21
"texasnationals2023","Gold 5.0","P9: Final","Low Blows","Breaking Point","Jonathan Yuan","Kevin Chen","James Ledbetter","Caleb Allen",23,25
"texasnationals2023","Gold 5.0","P11: Final","Lab Rats","Flummoxed","Samuel Cole","Michael Milliorn","Dylan Jimenez","Robert Sellers",-1,0
"texasnationals2023","Gold 5.0","P11: Final","Lab Rats","Flummoxed","Samuel Cole","Michael Milliorn","Dylan Jimenez","Robert Sellers",-1,0
"texasnationals2023","Advanced 4.0","Pool","Mexican Rice","Herrold/Sullivan","Ray Saenz","Joseph Dinh","Devon Herrold","Griffin Sullivan",2,15
"texasnationals2023","Advanced 4.0","Pool","Mr. Tart Baker","Hit Faced","Mark Randall","Barrett Maguire","Hayden Owensby","Peyton Tollerson",1,15
"texasnationals2023","Advanced 4.0","Pool","Los Jugadores","Could’ve Gone D1","Michael Rodriguez","Noah Guillemet-Howley","Reagan Schwartz","Nathan Stone",4,15
"texasnationals2023","Advanced 4.0","Pool","Tom and Jharry","Violaceus","Harrison Yen","Thomas Metz`","Jace Thompson","Tate Eller",15,3
"texasnationals2023","Advanced 4.0","Pool","Arm & Hammer","Low Broreos","Brendan Walker","James Hudson","George Huang","Matthew Xu",11,15
"texasnationals2023","Advanced 4.0","Pool","Bulk 'n Cut","Bring Sapphire Back","Pablo Riascos","Armando Saenz","Allison Jennerich","Haleigh Manske",15,10
"texasnationals2023","Advanced 4.0","Pool","The Western Bros","Golden Touch","Michael Briggs","Luke Twardowski","Cameron Ohashi","Nakul Mody",11,15
"texasnationals2023","Advanced 4.0","Pool","Spike Storm","Devious Dawgs ","Vijay Moorthy","Kelvin Hemphill","Ross Lochbaum","Valentin Späth",4,15
