"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"long-island-classic-2023","Premier (5.0+)","Pool","Guachos","PBR Pickle Boys","Josh Fragiacomo","Ryan Oswalt","Jacob Arzaga","Brian Perlson",20,22
"long-island-classic-2023","Premier (5.0+)","Pool","Pocket Rockets","Goodnow/Ulrich","Donald Fung","Nick Mesa","Brody Ulrich","Jake Goodnow",21,18
"long-island-classic-2023","Premier (5.0+)","Pool","Fernandez/Kornfeld","Endurance","Kyan Kornfeld","Tyler Fernandez","Maxwell Gunneson","Danny Gologorsky",21,15
"long-island-classic-2023","Premier (5.0+)","Pool","Jersey Boyz","PBR ELBROS","Matt Spolarich","Corey Weiss","Michael Capobianco","Joel Morrell",21,10
"long-island-classic-2023","Premier (5.0+)","Pool","White Lotus Roundnet","Rowland’Sweeney","Ely Marciano","Mitchell Carter","Stephen Sweeney","David Rowlands",21,16
"long-island-classic-2023","Premier (5.0+)","Pool","Sweet Nothings","Dad and Sun","Brendan Ferreira","Noah Luskus","Sunny Gu","Dennis Joseph",21,15
"long-island-classic-2023","Premier (5.0+)","Pool","Pickle Juice","True","Josh Hutko","Sam Mccune","Artie Singer","Jack coolbaugh",18,21
"long-island-classic-2023","Premier (5.0+)","Pool","RVA Spike","Pruett/Bingham","Will Picone","Brayden Latham","Lucas Pruett","Jared Bingham",21,15
"long-island-classic-2023","Premier (5.0+)","Pool","Free On Mach","We Serve","Pat Marinich","Demitri Forand","Tyler Cisek","Desmond Benton",21,16
"long-island-classic-2023","Premier (5.0+)","Pool","Lazy Bots","Project Roundnet","Owen Lippman","Cade Larson","Samuel Corey","Josh Esposo",21,16
"long-island-classic-2023","Premier (5.0+)","Pool","Driver’s License","Dummy wide son","Charles Tipton","Alex Daly","A.j. Martin","Thomas Hoffman",19,21
"long-island-classic-2023","Premier (5.0+)","Pool","M. Model / R. Santiago","Guachos","Max Model","Ricky Santiago","Josh Fragiacomo","Ryan Oswalt",17,21
"long-island-classic-2023","Premier (5.0+)","Pool","PBR Pickle Boys","Pocket Rockets","Jacob Arzaga","Brian Perlson","Donald Fung","Nick Mesa",21,19
"long-island-classic-2023","Premier (5.0+)","Pool","Fernandez/Kornfeld","Jersey Boyz","Kyan Kornfeld","Tyler Fernandez","Matt Spolarich","Corey Weiss",21,23
