"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"championship2023","Premier 5.0+","P17: Round of 16","Northman","ARC Road Runner","Élie Pilon","Olivier Laurin","Spencer Longfellow","Keaton Kirchner",21,19
"championship2023","Premier 5.0+","P17: Round of 16","Northman","ARC Road Runner","Élie Pilon","Olivier Laurin","Spencer Longfellow","Keaton Kirchner",24,22
"championship2023","Premier 5.0+","P17: Round of 16","Fa(s)t 🧌","Boiston Boys","Clifford Amadeo LeVeque","Joey Reynolds","Thomas Maloney","Alex Daly",1,0
"championship2023","Premier 5.0+","P17: Round of 16","Fa(s)t 🧌","Boiston Boys","Clifford Amadeo LeVeque","Joey Reynolds","Thomas Maloney","Alex Daly",1,0
"championship2023","Premier 5.0+","P17: Round of 16","Kyan Pepper","Garrett²","Kyan Kornfeld","Luis Orozco","Garrett Carver","Garrett Ashton",5,15
"championship2023","Premier 5.0+","P17: Round of 16","Kyan Pepper","Garrett²","Kyan Kornfeld","Luis Orozco","Garrett Carver","Garrett Ashton",-1,1
"championship2023","Premier 5.0+","Quarter-final","Devil’s Sympathy","Pole Position","Jack Bushart","Henry Pilliod","Jé Gagnon","Gabriel Stoisser",21,23
"championship2023","Premier 5.0+","Quarter-final","Devil’s Sympathy","Pole Position","Jack Bushart","Henry Pilliod","Jé Gagnon","Gabriel Stoisser",22,20
"championship2023","Premier 5.0+","Quarter-final","Devil’s Sympathy","Pole Position","Jack Bushart","Henry Pilliod","Jé Gagnon","Gabriel Stoisser",16,21
"championship2023","Premier 5.0+","Quarter-final","Glizzy Gladiators","ClubSpike Big Slick","Polk Denmark","Jacob Summers","Neal Bergman","Chris Wilkins",21,19
"championship2023","Premier 5.0+","Quarter-final","Glizzy Gladiators","ClubSpike Big Slick","Polk Denmark","Jacob Summers","Neal Bergman","Chris Wilkins",21,17
"championship2023","Premier 5.0+","Quarter-final","Feeble iguanas","Kellogg's Box Toy","Andrew Gunter","Brayden Latham","Dawson Morgan","Skyler Sebring",14,21
"championship2023","Premier 5.0+","Quarter-final","Feeble iguanas","Kellogg's Box Toy","Andrew Gunter","Brayden Latham","Dawson Morgan","Skyler Sebring",21,19
"championship2023","Premier 5.0+","Quarter-final","Feeble iguanas","Kellogg's Box Toy","Andrew Gunter","Brayden Latham","Dawson Morgan","Skyler Sebring",17,21
"championship2023","Premier 5.0+","Quarter-final","OG Spikers","Hot n Ready","Jack coolbaugh","Benjamin Goldfarb","Rendall Weaver","Nick Evanko",21,14
"championship2023","Premier 5.0+","Quarter-final","OG Spikers","Hot n Ready","Jack coolbaugh","Benjamin Goldfarb","Rendall Weaver","Nick Evanko",21,15
"championship2023","Premier 5.0+","P9: Quarter-final","Autonomous","PruGu","Chase Meyer","Tyler Fernandez","Lucas Pruett","Sunny Gu",0,1
"championship2023","Premier 5.0+","P9: Quarter-final","Autonomous","PruGu","Chase Meyer","Tyler Fernandez","Lucas Pruett","Sunny Gu",0,1
"championship2023","Premier 5.0+","P9: Quarter-final","Project Roundnet","Mario Cut","Samuel Corey","Josh Esposo","Guillaume Bilodeau","Jean-Philippe Miller-Dussault",10,21
"championship2023","Premier 5.0+","P9: Quarter-final","Project Roundnet","Mario Cut","Samuel Corey","Josh Esposo","Guillaume Bilodeau","Jean-Philippe Miller-Dussault",0,1
"championship2023","Premier 5.0+","P9: Quarter-final","The Rookies","BorderLine","Tyler Cisek","Ryan Fitzgerald","Trey Thompson","Kaleb Wagner",-1,0
"championship2023","Premier 5.0+","P9: Quarter-final","The Rookies","BorderLine","Tyler Cisek","Ryan Fitzgerald","Trey Thompson","Kaleb Wagner",-1,0
"championship2023","Premier 5.0+","Semi-final","Pole Position","OG Spikers","Jé Gagnon","Gabriel Stoisser","Jack coolbaugh","Benjamin Goldfarb",10,21
"championship2023","Premier 5.0+","Semi-final","Pole Position","OG Spikers","Jé Gagnon","Gabriel Stoisser","Jack coolbaugh","Benjamin Goldfarb",20,22
"championship2023","Premier 5.0+","Semi-final","Glizzy Gladiators","Kellogg's Box Toy","Polk Denmark","Jacob Summers","Dawson Morgan","Skyler Sebring",21,17
