"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"waco2023","Gold 5.0","Round of 16","WySpike FIFO","Bad setters","Garrett Hornok","Matthew Burrows","jacob gansle","kevin cadle",21,11
"waco2023","Gold 5.0","Round of 16","Big Dawgs","Hash Slinging Slashers","Caleb Cummings","Tyler Fernandez","Walter Siller","Paul Belton",21,15
"waco2023","Gold 5.0","Round of 16","Big Dawgs","Hash Slinging Slashers","Caleb Cummings","Tyler Fernandez","Walter Siller","Paul Belton",21,16
"waco2023","Gold 5.0","Round of 16","WySpike Sweepers","PORKCHOP","Nick Noguez","Colton Mowry","James Ledbetter","Felipe Martinez",21,16
"waco2023","Gold 5.0","Round of 16","WySpike Sweepers","PORKCHOP","Nick Noguez","Colton Mowry","James Ledbetter","Felipe Martinez",21,18
"waco2023","Gold 5.0","Round of 16","Chump Change","Bink City","Fredric Hinkle","Grayson M  Wills","Ian Austin","Myles Coleman",0,1
"waco2023","Gold 5.0","Round of 16","Chump Change","Bink City","Fredric Hinkle","Grayson M  Wills","Ian Austin","Myles Coleman",1,0
"waco2023","Gold 5.0","Round of 16","Chump Change","Bink City","Fredric Hinkle","Grayson M  Wills","Ian Austin","Myles Coleman",1,0
"waco2023","Gold 5.0","Round of 16","Tease","Beer Bellies","Cade Larson","Josh Weinbach","Noah Johnson","Jonathan Burer",21,9
"waco2023","Gold 5.0","Round of 16","Tease","Beer Bellies","Cade Larson","Josh Weinbach","Noah Johnson","Jonathan Burer",21,12
"waco2023","Gold 5.0","Round of 16","Sausage Rotation","504 Plan","Luke Mowry","Brian Childs","Bryce Wagoner","Brandon Arledge",1,0
"waco2023","Gold 5.0","Round of 16","Sausage Rotation","504 Plan","Luke Mowry","Brian Childs","Bryce Wagoner","Brandon Arledge",1,0
"waco2023","Gold 5.0","Round of 16","The Imposters","BHM","Luke Marshall","Dax O'Hair","Nickhil Anantha","Andrew Christmas",18,21
"waco2023","Gold 5.0","Round of 16","The Imposters","BHM","Luke Marshall","Dax O'Hair","Nickhil Anantha","Andrew Christmas",19,21
"waco2023","Gold 5.0","Round of 16","Arnold Zestaenegger","Baylor Toxicity","Luis Orozco","Noah Beinart","bradley thompson","Garrett Ashton",21,15
"waco2023","Gold 5.0","Round of 16","Arnold Zestaenegger","Baylor Toxicity","Luis Orozco","Noah Beinart","bradley thompson","Garrett Ashton",19,21
"waco2023","Gold 5.0","Round of 16","Arnold Zestaenegger","Baylor Toxicity","Luis Orozco","Noah Beinart","bradley thompson","Garrett Ashton",21,16
"waco2023","Gold 5.0","Quarter-final","WySpike FIFO","Arnold Zestaenegger","Garrett Hornok","Matthew Burrows","Luis Orozco","Noah Beinart",19,21
"waco2023","Gold 5.0","Quarter-final","WySpike FIFO","Arnold Zestaenegger","Garrett Hornok","Matthew Burrows","Luis Orozco","Noah Beinart",21,17
"waco2023","Gold 5.0","Quarter-final","WySpike FIFO","Arnold Zestaenegger","Garrett Hornok","Matthew Burrows","Luis Orozco","Noah Beinart",21,17
"waco2023","Gold 5.0","Quarter-final","Big Dawgs","BHM","Caleb Cummings","Tyler Fernandez","Nickhil Anantha","Andrew Christmas",21,19
"waco2023","Gold 5.0","Quarter-final","Big Dawgs","BHM","Caleb Cummings","Tyler Fernandez","Nickhil Anantha","Andrew Christmas",19,21
"waco2023","Gold 5.0","Quarter-final","Big Dawgs","BHM","Caleb Cummings","Tyler Fernandez","Nickhil Anantha","Andrew Christmas",21,19
"waco2023","Gold 5.0","Quarter-final","WySpike Sweepers","Sausage Rotation","Nick Noguez","Colton Mowry","Luke Mowry","Brian Childs",19,21
"waco2023","Gold 5.0","Quarter-final","WySpike Sweepers","Sausage Rotation","Nick Noguez","Colton Mowry","Luke Mowry","Brian Childs",21,19
"waco2023","Gold 5.0","Quarter-final","WySpike Sweepers","Sausage Rotation","Nick Noguez","Colton Mowry","Luke Mowry","Brian Childs",26,24
"waco2023","Gold 5.0","Quarter-final","Chump Change","Tease","Fredric Hinkle","Grayson M  Wills","Cade Larson","Josh Weinbach",17,21
"waco2023","Gold 5.0","Quarter-final","Chump Change","Tease","Fredric Hinkle","Grayson M  Wills","Cade Larson","Josh Weinbach",21,17
"waco2023","Gold 5.0","Quarter-final","Chump Change","Tease","Fredric Hinkle","Grayson M  Wills","Cade Larson","Josh Weinbach",21,18
"waco2023","Gold 5.0","P9: Quarter-final","Baylor Toxicity","Bad setters","bradley thompson","Garrett Ashton","jacob gansle","kevin cadle",21,16
"waco2023","Gold 5.0","P9: Quarter-final","Baylor Toxicity","Bad setters","bradley thompson","Garrett Ashton","jacob gansle","kevin cadle",21,16
"waco2023","Gold 5.0","P9: Quarter-final","The Imposters","Hash Slinging Slashers","Luke Marshall","Dax O'Hair","Walter Siller","Paul Belton",1,0
