"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"richmond2023","Premier 5.0+","Round of 32","WySpike Butterfingers","Profit Boost","Garrett Hornok","Colton Mowry","Justin Shaytar","Kieran Rose",21,16
"richmond2023","Premier 5.0+","Round of 32","WySpike Butterfingers","Profit Boost","Garrett Hornok","Colton Mowry","Justin Shaytar","Kieran Rose",21,18
"richmond2023","Premier 5.0+","Round of 32","Quality Service","Faulty Service","Andrew Kosche","Jacob Payer","Brayden Latham","Joe LaRuffa",18,21
"richmond2023","Premier 5.0+","Round of 32","Quality Service","Faulty Service","Andrew Kosche","Jacob Payer","Brayden Latham","Joe LaRuffa",17,21
"richmond2023","Premier 5.0+","Round of 16","Rogue","Faulty Service","Thomas Hamilton","Ryan Marino","Brayden Latham","Joe LaRuffa",21,19
"richmond2023","Premier 5.0+","Round of 16","Rogue","Faulty Service","Thomas Hamilton","Ryan Marino","Brayden Latham","Joe LaRuffa",21,13
"richmond2023","Premier 5.0+","Round of 16","Elixir","WySpike Butterfingers","Etienne Cote","Noah Luskus","Garrett Hornok","Colton Mowry",21,12
"richmond2023","Premier 5.0+","Round of 16","Elixir","WySpike Butterfingers","Etienne Cote","Noah Luskus","Garrett Hornok","Colton Mowry",21,12
"richmond2023","Premier 5.0+","Round of 16","TRP Spotless","Glizzy Gladiators","Ryan Gross","Joe Bondi","Jacob Summers","Polk Denmark",21,17
"richmond2023","Premier 5.0+","Round of 16","TRP Spotless","Glizzy Gladiators","Ryan Gross","Joe Bondi","Jacob Summers","Polk Denmark",21,10
"richmond2023","Premier 5.0+","Round of 16","Judgment Day","A/B","Gabriel Finocchi","fredric hinkle","Kyle Ackermann","Christian Bennett",23,21
"richmond2023","Premier 5.0+","Round of 16","Judgment Day","A/B","Gabriel Finocchi","fredric hinkle","Kyle Ackermann","Christian Bennett",21,13
"richmond2023","Premier 5.0+","Round of 16","Cigar Boys","Critical Hit","Dan Abrams","Grant Laughlin","Vincent Mathieu","Justin Barr",21,10
"richmond2023","Premier 5.0+","Round of 16","Cigar Boys","Critical Hit","Dan Abrams","Grant Laughlin","Vincent Mathieu","Justin Barr",21,19
"richmond2023","Premier 5.0+","Round of 16","Bad Combo","Trevor’s Teddy Bear","Rahul Murthy","Will Picone","Paq Clifford","Trevor Barbosa",0,-1
"richmond2023","Premier 5.0+","Round of 16","Bad Combo","Trevor’s Teddy Bear","Rahul Murthy","Will Picone","Paq Clifford","Trevor Barbosa",0,-1
